Review_scores,Daily_price,Size,Area
100,105,1.5,Queens
100,45,1.5,Queens
100,229,1.5,Manhattan
95,120,1.5,Brooklyn
,90,1.5,Brooklyn
67,65,1.5,Manhattan
99,110,1.5,Brooklyn
90,89,1.5,Brooklyn
91,75,1.5,Brooklyn
99,150,1.5,Manhattan
97,85,1.5,Brooklyn
96,58,1.5,Queens
96,150,1.5,Manhattan
97,70,1.5,Manhattan
97,150,1.5,Brooklyn
90,130,1.5,Brooklyn
85,55,1.5,Brooklyn
94,200,1.5,Brooklyn
96,35,1.5,Brooklyn
,210,1.5,Manhattan
98,280,1.5,Bronx
99,60,1.5,Queens
,700,1.5,Queens
80,100,1.5,Brooklyn
78,200,1.5,Manhattan
100,75,1.5,Brooklyn
100,169,1.5,Manhattan
,88,1.5,Queens
100,590,1.5,Manhattan
,145,1.5,Brooklyn
,65,1.5,Manhattan
100,70,1.5,Brooklyn
92,65,1.5,Brooklyn
93,60,1.5,Manhattan
92,71,1.5,Brooklyn
90,110,1.5,Queens
95,85,1.5,Queens
99,130,1.5,Bronx
89,80,1.5,Brooklyn
100,70,1.5,Brooklyn
96,89,1.5,Queens
80,95,1.5,Staten Island
80,120,1.5,Queens
92,122,1.5,Brooklyn
100,89,1.5,Brooklyn
92,30,1.5,Brooklyn
20,80,1.5,Brooklyn
97,335,1.5,Brooklyn
92,848,1.5,Manhattan
93,55,1.5,Queens
90,119,1.5,Brooklyn
90,143,1.5,Brooklyn
90,80,1.5,Manhattan
92,150,1.5,Brooklyn
92,48,1.5,Bronx
,110,1.5,Brooklyn
83,49,1.5,Brooklyn
,174,1.5,Manhattan
97,167,1.5,Manhattan
100,107,1.5,Manhattan
90,86,1.5,Queens
98,110,1.5,Manhattan
97,55,1.5,Queens
98,85,1.5,Manhattan
100,140,1.5,Brooklyn
86,200,1.5,Manhattan
95,100,1.5,Brooklyn
97,59,1.5,Brooklyn
100,125,1.5,Manhattan
83,65,1.5,Queens
100,380,1.5,Brooklyn
100,150,1.5,Staten Island
100,165,1.5,Manhattan
93,45,1.5,Manhattan
99,79,1.5,Manhattan
100,174,1.5,Manhattan
,190,1.5,Manhattan
85,65,1.5,Brooklyn
,190,1.5,Manhattan
100,80,1.5,Manhattan
100,200,1.5,Queens
,410,1.5,Manhattan
100,37,1.5,Brooklyn
94,280,1.5,Manhattan
97,99,1.5,Brooklyn
100,160,1.5,Brooklyn
100,290,1.5,Brooklyn
92,65,1.5,Queens
100,65,1.5,Manhattan
98,104,1.5,Brooklyn
97,60,1.5,Queens
100,105,1.5,Brooklyn
,199,1.5,Manhattan
,1016,1.5,Manhattan
,616,1.5,Manhattan
80,247,1.5,Manhattan
,336,1.5,Manhattan
,175,1.5,Manhattan
100,312,1.5,Manhattan
,300,1.5,Brooklyn
,200,1.5,Manhattan
89,199,1.5,Manhattan
98,85,1.5,Brooklyn
96,25,1.5,Brooklyn
100,140,1.5,Manhattan
,7000,1.5,Manhattan
95,25,1.5,Brooklyn
100,100,1.5,Queens
95,25,1.5,Brooklyn
100,150,1.5,Manhattan
,150,1.5,Manhattan
95,100,1.5,Queens
92,140,1.5,Queens
100,95,1.5,Queens
97,102,1.5,Brooklyn
95,100,1.5,Manhattan
80,190,1.5,Queens
100,240,1.5,Brooklyn
91,102,1.5,Brooklyn
94,40,1.5,Brooklyn
95,120,1.5,Manhattan
90,43,1.5,Queens
100,375,1.5,Manhattan
100,86,1.5,Brooklyn
100,199,1.5,Manhattan
96,115,1.5,Brooklyn
40,50,1.5,Brooklyn
96,109,1.5,Brooklyn
98,99,1.5,Brooklyn
87,76,1.5,Brooklyn
97,185,1.5,Queens
,97,1.5,Manhattan
97,150,1.5,Manhattan
96,225,1.5,Manhattan
99,70,1.5,Brooklyn
100,97,1.5,Brooklyn
80,85,1.5,Brooklyn
,255,1.5,Manhattan
100,150,1.5,Manhattan
92,50,1.5,Queens
95,150,1.5,Manhattan
100,210,1.5,Brooklyn
,150,1.5,Brooklyn
96,98,1.5,Brooklyn
84,22,1.5,Queens
95,63,1.5,Queens
100,180,1.5,Brooklyn
100,100,1.5,Brooklyn
20,39,1.5,Manhattan
,50,1.5,Brooklyn
95,42,1.5,Queens
100,160,1.5,Manhattan
99,430,1.5,Manhattan
97,95,1.5,Manhattan
95,150,1.5,Queens
95,200,1.5,Brooklyn
99,150,1.5,Manhattan
100,250,1.5,Manhattan
86,290,1.5,Manhattan
92,34,1.5,Brooklyn
93,125,1.5,Queens
90,88,1.5,Brooklyn
98,60,1.5,Brooklyn
97,49,1.5,Bronx
100,50,1.5,Bronx
93,56,1.5,Queens
93,69,1.5,Brooklyn
100,95,1.5,Queens
,150,1.5,Manhattan
94,120,1.5,Queens
94,55,1.5,Queens
82,100,1.5,Queens
95,120,1.5,Manhattan
80,100,1.5,Brooklyn
100,250,1.5,Queens
100,62,1.5,Manhattan
,250,1.5,Manhattan
90,99,1.5,Brooklyn
,90,1.5,Brooklyn
98,225,1.5,Manhattan
100,75,1.5,Brooklyn
98,140,1.5,Brooklyn
90,58,1.5,Brooklyn
99,198,1.5,Manhattan
99,84,1.5,Brooklyn
96,50,1.5,Brooklyn
100,95,1.5,Manhattan
100,70,1.5,Manhattan
73,99,1.5,Manhattan
,179,1.5,Manhattan
100,119,1.5,Brooklyn
90,39,1.5,Brooklyn
97,32,1.5,Brooklyn
100,250,1.5,Manhattan
92,65,1.5,Brooklyn
99,40,1.5,Queens
92,100,1.5,Manhattan
91,149,1.5,Manhattan
100,249,1.5,Manhattan
95,140,1.5,Manhattan
100,170,1.5,Manhattan
97,95,1.5,Manhattan
80,90,1.5,Brooklyn
97,300,1.5,Manhattan
93,115,1.5,Manhattan
95,102,1.5,Bronx
99,75,1.5,Brooklyn
95,86,1.5,Manhattan
95,149,1.5,Brooklyn
92,50,1.5,Brooklyn
97,90,1.5,Queens
99,215,1.5,Brooklyn
93,250,1.5,Manhattan
,110,1.5,Brooklyn
87,350,1.5,Brooklyn
100,120,1.5,Manhattan
85,52,1.5,Manhattan
88,48,1.5,Brooklyn
100,10,1.5,Brooklyn
91,149,1.5,Manhattan
87,75,1.5,Manhattan
80,250,1.5,Brooklyn
100,56,1.5,Brooklyn
95,35,1.5,Bronx
93,105,1.5,Manhattan
98,75,1.5,Brooklyn
97,325,1.5,Brooklyn
100,70,1.5,Brooklyn
96,125,1.5,Manhattan
98,40,1.5,Brooklyn
93,75,1.5,Brooklyn
94,48,1.5,Brooklyn
95,50,1.5,Queens
96,197,1.5,Brooklyn
100,150,1.5,Brooklyn
85,99,1.5,Manhattan
90,220,1.5,Manhattan
97,106,1.5,Manhattan
100,199,1.5,Manhattan
99,345,1.5,Manhattan
100,600,1.5,Queens
95,200,1.5,Brooklyn
90,70,1.5,Queens
84,28,1.5,Bronx
99,125,1.5,Queens
96,75,1.5,Brooklyn
96,47,1.5,Queens
,250,1.5,Brooklyn
95,60,1.5,Brooklyn
100,48,1.5,Brooklyn
93,70,1.5,Queens
97,100,1.5,Queens
99,135,1.5,Brooklyn
90,97,1.5,Brooklyn
94,28,1.5,Bronx
99,55,1.5,Queens
95,350,1.5,Manhattan
93,115,1.5,Manhattan
96,180,1.5,Brooklyn
96,65,1.5,Brooklyn
85,200,1.5,Manhattan
98,49,1.5,Queens
93,100,1.5,Brooklyn
95,115,1.5,Brooklyn
91,80,1.5,Manhattan
90,70,1.5,Manhattan
93,70,1.5,Manhattan
,63,1.5,Brooklyn
70,99,1.5,Manhattan
95,55,1.5,Queens
100,70,1.5,Brooklyn
95,600,1.5,Manhattan
92,65,1.5,Queens
95,50,1.5,Brooklyn
94,63,1.5,Brooklyn
96,55,1.5,Brooklyn
80,300,1.5,Manhattan
97,190,1.5,Manhattan
81,50,1.5,Queens
100,274,1.5,Brooklyn
91,110,1.5,Brooklyn
100,226,1.5,Manhattan
100,83,1.5,Queens
95,100,1.5,Manhattan
97,200,1.5,Manhattan
100,175,1.5,Brooklyn
100,125,1.5,Queens
100,70,1.5,Brooklyn
97,154,1.5,Manhattan
83,28,1.5,Bronx
94,95,1.5,Brooklyn
91,28,1.5,Bronx
100,75,1.5,Brooklyn
86,28,1.5,Bronx
100,125,1.5,Brooklyn
100,180,1.5,Queens
90,180,1.5,Queens
100,180,1.5,Queens
100,115,1.5,Manhattan
96,135,1.5,Manhattan
99,79,1.5,Brooklyn
80,80,1.5,Queens
100,150,1.5,Brooklyn
100,75,1.5,Manhattan
97,150,1.5,Queens
97,145,1.5,Brooklyn
98,149,1.5,Manhattan
86,65,1.5,Queens
97,280,1.5,Queens
100,100,1.5,Manhattan
80,40,1.5,Queens
86,120,1.5,Manhattan
87,130,1.5,Manhattan
94,55,1.5,Bronx
99,175,1.5,Brooklyn
95,36,1.5,Manhattan
99,175,1.5,Brooklyn
91,110,1.5,Manhattan
100,195,1.5,Manhattan
96,300,1.5,Manhattan
100,175,1.5,Manhattan
98,150,1.5,Queens
97,100,1.5,Queens
,170,1.5,Manhattan
92,120,1.5,Manhattan
100,99,1.5,Brooklyn
95,110,1.5,Brooklyn
89,60,1.5,Queens
100,100,1.5,Queens
100,39,1.5,Queens
,184,1.5,Manhattan
95,50,1.5,Queens
91,70,1.5,Manhattan
96,80,1.5,Manhattan
100,140,1.5,Brooklyn
20,225,1.5,Queens
100,70,1.5,Brooklyn
94,105,1.5,Manhattan
95,175,1.5,Brooklyn
100,98,1.5,Brooklyn
,33,1.5,Queens
91,50,1.5,Bronx
97,55,1.5,Brooklyn
99,95,1.5,Brooklyn
100,80,1.5,Queens
100,70,1.5,Brooklyn
97,160,1.5,Queens
99,85,1.5,Brooklyn
100,45,1.5,Queens
93,71,1.5,Brooklyn
97,170,1.5,Queens
80,65,1.5,Queens
100,100,1.5,Queens
,70,1.5,Brooklyn
98,449,1.5,Manhattan
94,50,1.5,Queens
97,150,1.5,Queens
95,109,1.5,Manhattan
97,101,1.5,Brooklyn
100,65,1.5,Queens
95,500,1.5,Brooklyn
93,250,1.5,Manhattan
100,190,1.5,Brooklyn
30,109,1.5,Manhattan
88,35,1.5,Brooklyn
96,130,1.5,Manhattan
98,149,1.5,Manhattan
100,45,1.5,Queens
91,70,1.5,Queens
92,60,1.5,Queens
90,126,1.5,Manhattan
92,207,1.5,Brooklyn
100,167,1.5,Brooklyn
96,70,1.5,Brooklyn
84,44,1.5,Queens
81,64,1.5,Queens
98,40,1.5,Brooklyn
95,300,1.5,Queens
98,55,1.5,Queens
99,800,1.5,Manhattan
100,120,1.5,Queens
100,66,1.5,Brooklyn
72,38,1.5,Queens
100,750,1.5,Brooklyn
,225,1.5,Manhattan
100,65,1.5,Brooklyn
100,99,1.5,Brooklyn
96,110,1.5,Brooklyn
80,225,1.5,Manhattan
84,41,1.5,Staten Island
100,120,1.5,Brooklyn
100,175,1.5,Manhattan
83,200,1.5,Queens
95,55,1.5,Brooklyn
100,255,1.5,Manhattan
100,325,1.5,Manhattan
98,389,1.5,Manhattan
100,40,1.5,Brooklyn
100,68,1.5,Brooklyn
,65,1.5,Queens
100,40,1.5,Brooklyn
100,285,1.5,Manhattan
100,230,1.5,Manhattan
100,80,1.5,Brooklyn
84,90,1.5,Manhattan
78,99,1.5,Manhattan
80,20,1.5,Brooklyn
97,140,1.5,Brooklyn
93,44,1.5,Queens
98,65,1.5,Queens
87,50,1.5,Brooklyn
98,450,1.5,Brooklyn
93,65,1.5,Queens
90,150,1.5,Manhattan
80,116,1.5,Queens
93,125,1.5,Manhattan
95,150,1.5,Brooklyn
93,45,1.5,Bronx
97,37,1.5,Brooklyn
93,500,1.5,Manhattan
88,100,1.5,Manhattan
100,100,1.5,Manhattan
85,42,1.5,Bronx
80,65,1.5,Manhattan
98,50,1.5,Bronx
91,575,1.5,Manhattan
76,85,1.5,Brooklyn
,60,1.5,Brooklyn
93,36,1.5,Queens
100,50,1.5,Queens
,385,1.5,Manhattan
96,230,1.5,Queens
100,200,1.5,Brooklyn
92,155,1.5,Brooklyn
100,190,1.5,Brooklyn
87,75,1.5,Brooklyn
88,57,1.5,Brooklyn
50,140,1.5,Brooklyn
100,195,1.5,Brooklyn
100,125,1.5,Brooklyn
100,425,1.5,Manhattan
93,90,1.5,Brooklyn
90,95,1.5,Brooklyn
94,100,1.5,Manhattan
96,100,1.5,Queens
,50,1.5,Brooklyn
95,99,1.5,Brooklyn
96,375,1.5,Brooklyn
100,403,1.5,Manhattan
93,345,1.5,Manhattan
,100,1.5,Bronx
97,330,1.5,Brooklyn
78,139,1.5,Brooklyn
100,65,1.5,Manhattan
100,125,1.5,Brooklyn
96,175,1.5,Brooklyn
100,130,1.5,Brooklyn
100,150,1.5,Manhattan
92,150,1.5,Brooklyn
98,180,1.5,Brooklyn
97,105,1.5,Brooklyn
93,63,1.5,Brooklyn
89,300,1.5,Manhattan
92,70,1.5,Brooklyn
100,250,1.5,Manhattan
,300,1.5,Bronx
93,70,1.5,Brooklyn
93,40,1.5,Brooklyn
,50,1.5,Manhattan
,47,1.5,Queens
100,94,1.5,Brooklyn
89,69,1.5,Brooklyn
99,80,1.5,Brooklyn
97,399,1.5,Manhattan
99,95,1.5,Manhattan
99,65,1.5,Queens
95,55,1.5,Queens
100,49,1.5,Queens
,270,1.5,Manhattan
,177,1.5,Manhattan
99,100,1.5,Manhattan
92,59,1.5,Brooklyn
100,65,1.5,Queens
98,450,1.5,Manhattan
77,45,1.5,Brooklyn
99,150,1.5,Manhattan
,50,1.5,Brooklyn
93,70,1.5,Manhattan
95,90,1.5,Brooklyn
98,125,1.5,Manhattan
97,150,1.5,Queens
100,98,1.5,Manhattan
90,120,1.5,Manhattan
96,100,1.5,Brooklyn
100,110,1.5,Brooklyn
93,250,1.5,Manhattan
87,35,1.5,Queens
96,160,1.5,Brooklyn
,50,1.5,Bronx
97,200,1.5,Manhattan
98,60,1.5,Bronx
100,53,1.5,Brooklyn
93,38,1.5,Queens
,140,1.5,Manhattan
92,65,1.5,Queens
100,125,1.5,Brooklyn
100,165,1.5,Queens
90,115,1.5,Brooklyn
97,199,1.5,Manhattan
94,60,1.5,Manhattan
95,50,1.5,Brooklyn
90,78,1.5,Manhattan
100,80,1.5,Brooklyn
,120,1.5,Brooklyn
100,175,1.5,Brooklyn
99,35,1.5,Queens
94,55,1.5,Queens
100,175,1.5,Queens
91,26,1.5,Queens
97,63,1.5,Queens
,300,1.5,Manhattan
100,184,1.5,Manhattan
,164,1.5,Manhattan
94,43,1.5,Brooklyn
,195,1.5,Brooklyn
82,355,1.5,Manhattan
91,39,1.5,Brooklyn
100,35,1.5,Queens
88,39,1.5,Brooklyn
100,155,1.5,Manhattan
97,85,1.5,Bronx
,174,1.5,Manhattan
86,39,1.5,Brooklyn
94,39,1.5,Brooklyn
100,165,1.5,Manhattan
95,200,1.5,Staten Island
100,200,1.5,Manhattan
97,65,1.5,Brooklyn
99,65,1.5,Queens
95,53,1.5,Manhattan
91,87,1.5,Bronx
91,40,1.5,Brooklyn
89,40,1.5,Brooklyn
100,240,1.5,Manhattan
90,225,1.5,Queens
94,75,1.5,Brooklyn
89,285,1.5,Manhattan
92,108,1.5,Brooklyn
100,75,1.5,Queens
97,150,1.5,Manhattan
,60,1.5,Queens
96,150,1.5,Manhattan
95,89,1.5,Brooklyn
92,180,1.5,Brooklyn
,51,1.5,Queens
82,139,1.5,Brooklyn
83,89,1.5,Brooklyn
90,70,1.5,Queens
94,99,1.5,Brooklyn
93,150,1.5,Manhattan
,400,1.5,Manhattan
90,145,1.5,Manhattan
93,55,1.5,Manhattan
98,99,1.5,Brooklyn
95,209,1.5,Manhattan
95,55,1.5,Queens
93,69,1.5,Queens
96,47,1.5,Bronx
95,65,1.5,Manhattan
95,65,1.5,Brooklyn
99,60,1.5,Brooklyn
100,45,1.5,Queens
80,57,1.5,Brooklyn
94,85,1.5,Manhattan
94,500,1.5,Brooklyn
87,45,1.5,Queens
,300,1.5,Manhattan
100,145,1.5,Manhattan
94,95,1.5,Queens
78,59,1.5,Manhattan
92,37,1.5,Brooklyn
88,200,1.5,Brooklyn
93,185,1.5,Manhattan
76,99,1.5,Manhattan
96,39,1.5,Brooklyn
91,108,1.5,Manhattan
99,70,1.5,Brooklyn
98,80,1.5,Brooklyn
91,46,1.5,Brooklyn
100,80,1.5,Brooklyn
94,135,1.5,Manhattan
,57,1.5,Brooklyn
,53,1.5,Brooklyn
99,105,1.5,Brooklyn
93,95,1.5,Manhattan
97,95,1.5,Manhattan
91,40,1.5,Brooklyn
99,100,1.5,Brooklyn
97,60,1.5,Brooklyn
,212,1.5,Manhattan
97,295,1.5,Brooklyn
95,200,1.5,Manhattan
,200,1.5,Manhattan
90,95,1.5,Queens
93,90,1.5,Manhattan
96,53,1.5,Queens
100,165,1.5,Manhattan
100,200,1.5,Queens
92,65,1.5,Bronx
95,55,1.5,Queens
95,200,1.5,Manhattan
98,225,1.5,Brooklyn
,95,1.5,Queens
100,175,1.5,Manhattan
100,53,1.5,Brooklyn
,57,1.5,Brooklyn
,57,1.5,Brooklyn
100,93,1.5,Brooklyn
60,99,1.5,Manhattan
98,85,1.5,Manhattan
100,83,1.5,Brooklyn
100,50,1.5,Brooklyn
100,330,1.5,Manhattan
80,37,1.5,Queens
100,799,1.5,Manhattan
96,150,1.5,Manhattan
100,195,1.5,Brooklyn
94,50,1.5,Queens
99,100,1.5,Brooklyn
99,140,1.5,Manhattan
100,140,1.5,Manhattan
80,275,1.5,Manhattan
100,85,1.5,Brooklyn
85,25,1.5,Brooklyn
100,99,1.5,Brooklyn
95,160,1.5,Brooklyn
95,65,1.5,Manhattan
,295,1.5,Manhattan
100,225,1.5,Brooklyn
99,245,1.5,Brooklyn
100,185,1.5,Brooklyn
98,59,1.5,Manhattan
,75,1.5,Manhattan
85,480,1.5,Brooklyn
100,190,1.5,Brooklyn
100,225,1.5,Manhattan
80,325,1.5,Brooklyn
95,59,1.5,Brooklyn
,250,1.5,Manhattan
87,95,1.5,Manhattan
,100,1.5,Manhattan
89,69,1.5,Brooklyn
96,325,1.5,Manhattan
100,330,1.5,Manhattan
96,65,1.5,Manhattan
80,60,1.5,Brooklyn
100,295,1.5,Manhattan
94,65,1.5,Manhattan
98,65,1.5,Manhattan
88,100,1.5,Queens
99,99,1.5,Manhattan
84,58,1.5,Brooklyn
80,58,1.5,Brooklyn
99,150,1.5,Manhattan
91,50,1.5,Queens
95,88,1.5,Manhattan
91,140,1.5,Manhattan
90,199,1.5,Manhattan
100,43,1.5,Brooklyn
98,60,1.5,Manhattan
97,200,1.5,Queens
100,50,1.5,Manhattan
93,75,1.5,Manhattan
100,150,1.5,Manhattan
90,99,1.5,Brooklyn
100,90,1.5,Brooklyn
,200,1.5,Manhattan
96,62,1.5,Manhattan
,55,1.5,Queens
,105,1.5,Brooklyn
100,175,1.5,Manhattan
81,76,1.5,Brooklyn
100,150,1.5,Brooklyn
,25,1.5,Queens
91,59,1.5,Manhattan
91,250,1.5,Brooklyn
,100,1.5,Brooklyn
94,70,1.5,Brooklyn
84,46,1.5,Brooklyn
100,145,1.5,Brooklyn
94,65,1.5,Brooklyn
99,40,1.5,Queens
,99,1.5,Queens
94,99,1.5,Queens
80,100,1.5,Brooklyn
95,399,1.5,Manhattan
90,60,1.5,Brooklyn
100,70,1.5,Brooklyn
97,110,1.5,Brooklyn
89,79,1.5,Manhattan
87,150,1.5,Brooklyn
100,200,1.5,Brooklyn
100,125,1.5,Manhattan
94,200,1.5,Brooklyn
99,189,1.5,Manhattan
100,60,1.5,Brooklyn
100,40,1.5,Bronx
,175,1.5,Manhattan
82,50,1.5,Brooklyn
68,30,1.5,Brooklyn
76,120,1.5,Manhattan
100,95,1.5,Brooklyn
100,175,1.5,Manhattan
97,57,1.5,Brooklyn
100,37,1.5,Brooklyn
95,150,1.5,Manhattan
90,36,1.5,Brooklyn
94,115,1.5,Queens
97,350,1.5,Manhattan
97,75,1.5,Queens
96,145,1.5,Brooklyn
100,149,1.5,Manhattan
90,200,1.5,Brooklyn
91,275,1.5,Manhattan
,90,1.5,Bronx
88,140,1.5,Manhattan
75,45,1.5,Queens
98,80,1.5,Queens
96,68,1.5,Queens
99,290,1.5,Brooklyn
93,90,1.5,Brooklyn
95,250,1.5,Brooklyn
83,60,1.5,Queens
91,288,1.5,Manhattan
,55,1.5,Brooklyn
93,70,1.5,Brooklyn
99,60,1.5,Manhattan
100,99,1.5,Brooklyn
98,119,1.5,Queens
87,89,1.5,Brooklyn
,305,1.5,Manhattan
90,66,1.5,Manhattan
100,180,1.5,Manhattan
96,60,1.5,Brooklyn
100,300,1.5,Manhattan
100,65,1.5,Manhattan
97,89,1.5,Manhattan
100,200,1.5,Manhattan
84,380,1.5,Manhattan
,175,1.5,Manhattan
100,125,1.5,Queens
99,46,1.5,Queens
100,50,1.5,Brooklyn
100,200,1.5,Brooklyn
96,31,1.5,Queens
100,59,1.5,Brooklyn
98,180,1.5,Manhattan
100,160,1.5,Brooklyn
97,150,1.5,Manhattan
98,68,1.5,Brooklyn
95,220,1.5,Brooklyn
84,45,1.5,Bronx
100,110,1.5,Manhattan
,180,1.5,Brooklyn
,70,1.5,Manhattan
91,105,1.5,Brooklyn
97,235,1.5,Manhattan
96,65,1.5,Brooklyn
95,70,1.5,Brooklyn
90,75,1.5,Manhattan
100,41,1.5,Queens
98,120,1.5,Brooklyn
80,55,1.5,Queens
100,88,1.5,Queens
94,80,1.5,Queens
97,58,1.5,Queens
88,85,1.5,Manhattan
83,99,1.5,Manhattan
99,51,1.5,Queens
99,99,1.5,Brooklyn
91,87,1.5,Manhattan
90,32,1.5,Queens
99,35,1.5,Queens
100,75,1.5,Brooklyn
99,175,1.5,Brooklyn
,62,1.5,Brooklyn
100,200,1.5,Manhattan
60,29,1.5,Queens
100,150,1.5,Brooklyn
96,90,1.5,Brooklyn
99,95,1.5,Brooklyn
80,140,1.5,Manhattan
97,65,1.5,Queens
90,38,1.5,Queens
100,57,1.5,Brooklyn
100,50,1.5,Queens
100,299,1.5,Bronx
98,125,1.5,Bronx
95,85,1.5,Manhattan
90,80,1.5,Manhattan
100,199,1.5,Manhattan
95,180,1.5,Brooklyn
96,65,1.5,Brooklyn
100,175,1.5,Manhattan
100,359,1.5,Manhattan
89,275,1.5,Manhattan
94,90,1.5,Bronx
94,160,1.5,Manhattan
60,39,1.5,Brooklyn
68,35,1.5,Brooklyn
86,30,1.5,Brooklyn
97,195,1.5,Manhattan
70,50,1.5,Brooklyn
65,60,1.5,Brooklyn
85,60,1.5,Brooklyn
80,60,1.5,Brooklyn
60,50,1.5,Brooklyn
,249,1.5,Manhattan
98,35,1.5,Staten Island
80,151,1.5,Manhattan
94,478,1.5,Manhattan
100,75,1.5,Manhattan
87,85,1.5,Manhattan
97,250,1.5,Manhattan
90,200,1.5,Brooklyn
87,250,1.5,Manhattan
95,100,1.5,Brooklyn
98,80,1.5,Manhattan
100,35,1.5,Queens
92,220,1.5,Brooklyn
85,57,1.5,Manhattan
98,70,1.5,Brooklyn
87,299,1.5,Manhattan
100,88,1.5,Manhattan
97,84,1.5,Bronx
,250,1.5,Brooklyn
100,55,1.5,Brooklyn
87,99,1.5,Brooklyn
100,100,1.5,Brooklyn
,80,1.5,Bronx
93,69,1.5,Queens
96,50,1.5,Brooklyn
98,45,1.5,Brooklyn
98,140,1.5,Brooklyn
60,40,1.5,Queens
,60,1.5,Queens
97,50,1.5,Brooklyn
100,450,1.5,Manhattan
93,100,1.5,Brooklyn
91,160,1.5,Brooklyn
100,125,1.5,Brooklyn
100,249,1.5,Manhattan
91,130,1.5,Manhattan
96,150,1.5,Manhattan
98,50,1.5,Brooklyn
84,210,1.5,Manhattan
94,100,1.5,Brooklyn
100,80,1.5,Bronx
98,64,1.5,Queens
90,175,1.5,Manhattan
97,65,1.5,Queens
84,100,1.5,Bronx
93,120,1.5,Brooklyn
100,137,1.5,Manhattan
98,275,1.5,Brooklyn
99,65,1.5,Manhattan
93,150,1.5,Brooklyn
100,82,1.5,Brooklyn
,65,1.5,Brooklyn
97,80,1.5,Brooklyn
92,39,1.5,Brooklyn
95,150,1.5,Brooklyn
80,125,1.5,Manhattan
97,175,1.5,Brooklyn
99,150,1.5,Queens
99,210,1.5,Brooklyn
,45,1.5,Manhattan
90,125,1.5,Brooklyn
84,270,1.5,Manhattan
,165,1.5,Manhattan
,140,1.5,Manhattan
92,200,1.5,Manhattan
95,150,1.5,Brooklyn
,200,1.5,Manhattan
100,499,1.5,Manhattan
97,39,1.5,Queens
94,135,1.5,Brooklyn
97,55,1.5,Brooklyn
98,175,1.5,Manhattan
100,50,1.5,Brooklyn
89,139,1.5,Brooklyn
88,129,1.5,Brooklyn
100,47,1.5,Queens
93,80,1.5,Brooklyn
100,46,1.5,Queens
100,100,1.5,Queens
93,90,1.5,Brooklyn
100,130,1.5,Manhattan
82,55,1.5,Brooklyn
20,70,1.5,Brooklyn
,140,1.5,Manhattan
97,50,1.5,Brooklyn
93,175,1.5,Manhattan
93,88,1.5,Manhattan
92,48,1.5,Queens
89,48,1.5,Queens
100,35,1.5,Queens
100,85,1.5,Brooklyn
100,85,1.5,Brooklyn
,425,1.5,Manhattan
99,80,1.5,Queens
99,134,1.5,Brooklyn
89,150,1.5,Manhattan
100,55,1.5,Brooklyn
100,69,1.5,Brooklyn
99,125,1.5,Brooklyn
96,128,1.5,Queens
100,250,1.5,Manhattan
95,45,1.5,Queens
92,100,1.5,Brooklyn
100,100,1.5,Brooklyn
83,60,1.5,Brooklyn
100,120,1.5,Manhattan
92,42,1.5,Bronx
95,55,1.5,Manhattan
100,80,1.5,Manhattan
60,105,1.5,Queens
100,150,1.5,Brooklyn
80,70,1.5,Bronx
96,80,1.5,Brooklyn
96,40,1.5,Queens
100,70,1.5,Queens
98,72,1.5,Brooklyn
100,38,1.5,Bronx
75,45,1.5,Brooklyn
,500,1.5,Queens
84,175,1.5,Manhattan
99,105,1.5,Brooklyn
100,55,1.5,Queens
95,70,1.5,Manhattan
96,120,1.5,Bronx
80,90,1.5,Queens
100,120,1.5,Manhattan
100,81,1.5,Bronx
96,73,1.5,Queens
97,105,1.5,Brooklyn
96,200,1.5,Manhattan
94,70,1.5,Manhattan
78,450,1.5,Manhattan
96,215,1.5,Brooklyn
,65,1.5,Brooklyn
100,42,1.5,Brooklyn
97,89,1.5,Manhattan
88,25,1.5,Brooklyn
96,350,1.5,Manhattan
91,25,1.5,Brooklyn
93,50,1.5,Brooklyn
96,75,1.5,Brooklyn
81,25,1.5,Brooklyn
,575,1.5,Manhattan
96,225,1.5,Manhattan
95,86,1.5,Brooklyn
80,55,1.5,Brooklyn
100,134,1.5,Manhattan
93,100,1.5,Manhattan
95,80,1.5,Brooklyn
94,67,1.5,Brooklyn
96,66,1.5,Brooklyn
92,95,1.5,Brooklyn
95,115,1.5,Brooklyn
99,800,1.5,Manhattan
,249,1.5,Manhattan
99,200,1.5,Brooklyn
90,200,1.5,Manhattan
,70,1.5,Brooklyn
97,70,1.5,Queens
98,80,1.5,Bronx
98,60,1.5,Queens
60,90,1.5,Brooklyn
93,53,1.5,Queens
90,90,1.5,Brooklyn
,199,1.5,Queens
98,60,1.5,Queens
94,90,1.5,Brooklyn
,50,1.5,Brooklyn
86,115,1.5,Manhattan
100,120,1.5,Manhattan
98,112,1.5,Brooklyn
95,140,1.5,Brooklyn
100,100,1.5,Brooklyn
91,120,1.5,Manhattan
93,149,1.5,Manhattan
100,157,1.5,Manhattan
100,270,1.5,Brooklyn
100,80,1.5,Brooklyn
96,99,1.5,Queens
92,95,1.5,Brooklyn
97,80,1.5,Bronx
89,79,1.5,Queens
,120,1.5,Brooklyn
100,150,1.5,Manhattan
95,100,1.5,Manhattan
100,87,1.5,Brooklyn
96,100,1.5,Manhattan
91,56,1.5,Manhattan
98,70,1.5,Brooklyn
