income,Daily_price,Size,Area
521,140,1.5,Brooklyn
2415,115,1.5,Brooklyn
144,80,1.5,Brooklyn
3171,151,1.5,Manhattan
311,90,1.5,Brooklyn
6048,288,1.5,Manhattan
626,188,1.5,Brooklyn
4095,195,1.5,Brooklyn
2835,135,1.5,Manhattan
102,50,1.5,Brooklyn
364,129,1.5,Manhattan
2079,99,1.5,Manhattan
1296,480,1.5,Manhattan
182,50,1.5,Brooklyn
1189,78,1.5,Staten Island
4410,210,1.5,Queens
292,60,1.5,Queens
346,104,1.5,Brooklyn
3780,180,1.5,Brooklyn
1827,87,1.5,Brooklyn
4683,223,1.5,Manhattan
706,220,1.5,Manhattan
6300,300,1.5,Brooklyn
1460,75,1.5,Queens
2625,125,1.5,Manhattan
1325,115,1.5,Manhattan
2625,125,1.5,Queens
1765,170,1.5,Manhattan
1050,50,1.5,Brooklyn
2730,130,1.5,Bronx
310,67,1.5,Queens
1365,65,1.5,Manhattan
1470,70,1.5,Manhattan
1407,100,1.5,Manhattan
3124,309,1.5,Bronx
1638,78,1.5,Brooklyn
196,119,1.5,Manhattan
1050,50,1.5,Brooklyn
3033,300,1.5,Brooklyn
3570,170,1.5,Brooklyn
3654,174,1.5,Manhattan
2709,129,1.5,Queens
3150,150,1.5,Brooklyn
462,200,1.5,Bronx
2295,180,1.5,Manhattan
2079,99,1.5,Brooklyn
166,80,1.5,Brooklyn
3668,179,1.5,Manhattan
3570,170,1.5,Manhattan
1323,63,1.5,Brooklyn
3276,156,1.5,Manhattan
392,90,1.5,Queens
747,150,1.5,Brooklyn
535,220,1.5,Manhattan
3444,164,1.5,Manhattan
1768,116,1.5,Brooklyn
2625,125,1.5,Brooklyn
2919,139,1.5,Manhattan
200,60,1.5,Brooklyn
1029,49,1.5,Manhattan
1089,300,1.5,Brooklyn
2218,156,1.5,Manhattan
4419,300,1.5,Brooklyn
735,35,1.5,Queens
2625,125,1.5,Brooklyn
2783,250,1.5,Queens
972,80,1.5,Manhattan
819,39,1.5,Queens
3135,250,1.5,Brooklyn
1407,67,1.5,Brooklyn
8400,400,1.5,Manhattan
2940,140,1.5,Queens
2310,110,1.5,Manhattan
3150,150,1.5,Brooklyn
3249,282,1.5,Brooklyn
3885,185,1.5,Brooklyn
4200,200,1.5,Manhattan
10395,495,1.5,Manhattan
1659,79,1.5,Queens
1113,53,1.5,Bronx
6279,299,1.5,Manhattan
693,150,1.5,Bronx
4200,200,1.5,Manhattan
3780,180,1.5,Manhattan
1449,92,1.5,Brooklyn
949,140,1.5,Manhattan
915,45,1.5,Brooklyn
15750,750,1.5,Manhattan
819,39,1.5,Queens
8379,399,1.5,Manhattan
374,75,1.5,Brooklyn
923,150,1.5,Brooklyn
1002,85,1.5,Brooklyn
2115,190,1.5,Staten Island
2709,129,1.5,Manhattan
354,90,1.5,Brooklyn
4620,220,1.5,Brooklyn
249,50,1.5,Manhattan
2499,119,1.5,Queens
4224,220,1.5,Brooklyn
2100,100,1.5,Queens
435,100,1.5,Brooklyn
5880,280,1.5,Manhattan
1365,65,1.5,Queens
945,45,1.5,Brooklyn
1130,93,1.5,Brooklyn
8379,399,1.5,Manhattan
102,50,1.5,Brooklyn
2165,180,1.5,Manhattan
10479,499,1.5,Manhattan
291,35,1.5,Brooklyn
1050,50,1.5,Queens
4725,225,1.5,Manhattan
2764,280,1.5,Brooklyn
3045,145,1.5,Brooklyn
344,191,1.5,Manhattan
1535,110,1.5,Brooklyn
3780,180,1.5,Queens
769,60,1.5,Bronx
1260,60,1.5,Brooklyn
2100,100,1.5,Manhattan
2100,100,1.5,Manhattan
1050,50,1.5,Brooklyn
2339,115,1.5,Brooklyn
3150,150,1.5,Manhattan
163,85,1.5,Queens
2205,105,1.5,Queens
2595,250,1.5,Brooklyn
3159,195,1.5,Brooklyn
4095,195,1.5,Brooklyn
1791,100,1.5,Queens
1155,55,1.5,Brooklyn
1178,159,1.5,Manhattan
7350,350,1.5,Brooklyn
664,49,1.5,Brooklyn
3990,190,1.5,Brooklyn
2022,200,1.5,Brooklyn
679,45,1.5,Brooklyn
5229,249,1.5,Manhattan
483,88,1.5,Queens
1192,79,1.5,Bronx
6300,300,1.5,Manhattan
9135,435,1.5,Manhattan
1789,225,1.5,Manhattan
3885,185,1.5,Brooklyn
2688,128,1.5,Queens
1462,84,1.5,Manhattan
2835,135,1.5,Manhattan
1869,89,1.5,Manhattan
1039,125,1.5,Brooklyn
1365,65,1.5,Manhattan
33600,1600,1.5,Manhattan
16800,800,1.5,Brooklyn
595,160,1.5,Manhattan
1260,60,1.5,Manhattan
316,95,1.5,Manhattan
1239,59,1.5,Brooklyn
1155,110,1.5,Brooklyn
292,57,1.5,Brooklyn
3440,420,1.5,Manhattan
1260,60,1.5,Manhattan
4200,200,1.5,Manhattan
3150,150,1.5,Brooklyn
5481,261,1.5,Brooklyn
2084,175,1.5,Manhattan
5985,285,1.5,Brooklyn
260,70,1.5,Brooklyn
4116,196,1.5,Brooklyn
2100,100,1.5,Brooklyn
386,57,1.5,Brooklyn
703,59,1.5,Brooklyn
1050,50,1.5,Queens
308,75,1.5,Bronx
1785,85,1.5,Brooklyn
161,45,1.5,Brooklyn
2499,119,1.5,Manhattan
1076,120,1.5,Brooklyn
12579,599,1.5,Brooklyn
6300,300,1.5,Brooklyn
1680,160,1.5,Brooklyn
1838,129,1.5,Manhattan
1680,80,1.5,Queens
1365,65,1.5,Manhattan
793,129,1.5,Manhattan
2562,122,1.5,Bronx
3731,180,1.5,Brooklyn
2151,300,1.5,Brooklyn
416,50,1.5,Brooklyn
1491,71,1.5,Manhattan
3528,168,1.5,Manhattan
4095,195,1.5,Manhattan
1050,50,1.5,Queens
1050,50,1.5,Manhattan
3675,175,1.5,Brooklyn
2625,125,1.5,Manhattan
1225,168,1.5,Brooklyn
945,45,1.5,Queens
2919,139,1.5,Manhattan
4599,219,1.5,Manhattan
2625,125,1.5,Manhattan
2835,135,1.5,Brooklyn
997,120,1.5,Manhattan
2079,99,1.5,Queens
588,70,1.5,Queens
2625,125,1.5,Manhattan
3171,151,1.5,Brooklyn
1198,80,1.5,Brooklyn
94,49,1.5,Brooklyn
630,30,1.5,Manhattan
1048,90,1.5,Brooklyn
1890,90,1.5,Brooklyn
230,60,1.5,Brooklyn
2520,120,1.5,Manhattan
379,82,1.5,Brooklyn
2079,99,1.5,Manhattan
202,99,1.5,Brooklyn
5250,250,1.5,Manhattan
1407,67,1.5,Brooklyn
1814,240,1.5,Manhattan
2625,125,1.5,Manhattan
2310,110,1.5,Manhattan
2835,135,1.5,Brooklyn
570,144,1.5,Brooklyn
1018,117,1.5,Brooklyn
4347,207,1.5,Brooklyn
1304,129,1.5,Queens
2814,134,1.5,Manhattan
945,45,1.5,Brooklyn
4725,225,1.5,Manhattan
514,125,1.5,Manhattan
231,44,1.5,Brooklyn
21000,1000,1.5,Manhattan
21000,1000,1.5,Manhattan
5130,1000,1.5,Manhattan
21000,1000,1.5,Manhattan
509,75,1.5,Brooklyn
3885,185,1.5,Manhattan
3661,180,1.5,Brooklyn
1275,125,1.5,Manhattan
5124,244,1.5,Manhattan
2231,149,1.5,Queens
270,150,1.5,Manhattan
378,50,1.5,Brooklyn
1008,48,1.5,Queens
18791,999,1.5,Queens
1029,49,1.5,Queens
1428,68,1.5,Queens
1575,75,1.5,Brooklyn
1050,50,1.5,Queens
3339,159,1.5,Queens
1397,120,1.5,Brooklyn
2792,185,1.5,Manhattan
215,42,1.5,Manhattan
2126,175,1.5,Brooklyn
136500,6500,1.5,Manhattan
2048,250,1.5,Manhattan
2079,99,1.5,Manhattan
4809,229,1.5,Manhattan
2625,125,1.5,Manhattan
8085,385,1.5,Brooklyn
508,60,1.5,Brooklyn
596,75,1.5,Manhattan
3255,155,1.5,Brooklyn
1890,90,1.5,Queens
999,300,1.5,Manhattan
1235,115,1.5,Brooklyn
4410,210,1.5,Brooklyn
1785,85,1.5,Queens
3612,172,1.5,Brooklyn
4179,199,1.5,Manhattan
5670,270,1.5,Brooklyn
945,45,1.5,Queens
10500,500,1.5,Brooklyn
480,50,1.5,Brooklyn
510,250,1.5,Brooklyn
3507,167,1.5,Brooklyn
2520,120,1.5,Manhattan
1890,90,1.5,Queens
921,100,1.5,Queens
4242,202,1.5,Manhattan
1693,90,1.5,Manhattan
1575,75,1.5,Queens
393,79,1.5,Bronx
639,100,1.5,Manhattan
1730,109,1.5,Brooklyn
3255,155,1.5,Brooklyn
1470,70,1.5,Manhattan
1053,68,1.5,Brooklyn
21525,1025,1.5,Manhattan
1575,75,1.5,Queens
1470,70,1.5,Manhattan
216,65,1.5,Manhattan
2730,130,1.5,Queens
2499,119,1.5,Queens
3695,199,1.5,Manhattan
1428,68,1.5,Manhattan
1198,80,1.5,Manhattan
729,100,1.5,Queens
3087,147,1.5,Manhattan
4725,225,1.5,Manhattan
894,55,1.5,Brooklyn
499,95,1.5,Brooklyn
4074,350,1.5,Bronx
2625,125,1.5,Brooklyn
3232,165,1.5,Manhattan
3108,148,1.5,Brooklyn
2892,170,1.5,Manhattan
381,45,1.5,Brooklyn
2037,97,1.5,Brooklyn
2562,122,1.5,Bronx
9765,465,1.5,Manhattan
1116,300,1.5,Manhattan
6300,300,1.5,Manhattan
8400,400,1.5,Manhattan
731,56,1.5,Manhattan
2415,115,1.5,Staten Island
7350,350,1.5,Manhattan
441,150,1.5,Manhattan
12243,583,1.5,Manhattan
1449,69,1.5,Brooklyn
3990,190,1.5,Brooklyn
525,25,1.5,Queens
714,34,1.5,Queens
945,45,1.5,Brooklyn
250,65,1.5,Brooklyn
3675,175,1.5,Brooklyn
882,42,1.5,Queens
13560,1000,1.5,Manhattan
957,97,1.5,Brooklyn
21000,1000,1.5,Manhattan
4389,209,1.5,Manhattan
3801,181,1.5,Manhattan
311,45,1.5,Brooklyn
1680,80,1.5,Manhattan
3129,149,1.5,Manhattan
1928,99,1.5,Manhattan
984,80,1.5,Brooklyn
3780,180,1.5,Manhattan
8400,400,1.5,Manhattan
3150,150,1.5,Brooklyn
133,40,1.5,Bronx
1857,199,1.5,Manhattan
4179,199,1.5,Manhattan
220,79,1.5,Queens
2610,145,1.5,Manhattan
1742,150,1.5,Manhattan
3780,180,1.5,Brooklyn
3045,145,1.5,Brooklyn
1722,82,1.5,Brooklyn
431,51,1.5,Brooklyn
645,90,1.5,Brooklyn
1680,80,1.5,Manhattan
1025,80,1.5,Brooklyn
1890,90,1.5,Manhattan
289,55,1.5,Brooklyn
2685,250,1.5,Manhattan
3150,150,1.5,Brooklyn
2079,99,1.5,Brooklyn
1365,65,1.5,Brooklyn
1050,50,1.5,Manhattan
790,65,1.5,Brooklyn
3150,150,1.5,Queens
2536,185,1.5,Manhattan
2380,120,1.5,Brooklyn
432,75,1.5,Brooklyn
1575,75,1.5,Brooklyn
564,66,1.5,Brooklyn
5250,250,1.5,Brooklyn
356,198,1.5,Manhattan
1218,58,1.5,Brooklyn
1067,60,1.5,Manhattan
5250,250,1.5,Manhattan
2310,110,1.5,Brooklyn
1533,73,1.5,Manhattan
1254,69,1.5,Manhattan
1323,63,1.5,Queens
859,85,1.5,Manhattan
1680,80,1.5,Manhattan
1785,85,1.5,Brooklyn
1575,75,1.5,Manhattan
1207,80,1.5,Manhattan
1995,95,1.5,Queens
3612,172,1.5,Brooklyn
2625,125,1.5,Manhattan
945,45,1.5,Brooklyn
1785,85,1.5,Brooklyn
416,125,1.5,Brooklyn
3150,150,1.5,Queens
277,70,1.5,Brooklyn
1470,70,1.5,Queens
396,55,1.5,Queens
422,220,1.5,Brooklyn
124,75,1.5,Brooklyn
2079,99,1.5,Manhattan
1785,85,1.5,Brooklyn
1218,58,1.5,Brooklyn
1297,188,1.5,Brooklyn
2646,126,1.5,Manhattan
121,35,1.5,Queens
3150,150,1.5,Queens
146,65,1.5,Brooklyn
5250,250,1.5,Manhattan
357,100,1.5,Manhattan
1869,89,1.5,Brooklyn
2814,134,1.5,Manhattan
247,45,1.5,Manhattan
1155,55,1.5,Queens
4725,225,1.5,Manhattan
2058,98,1.5,Manhattan
1391,125,1.5,Manhattan
779,179,1.5,Manhattan
5460,260,1.5,Manhattan
3108,148,1.5,Brooklyn
772,90,1.5,Brooklyn
2709,129,1.5,Queens
1789,110,1.5,Manhattan
5250,250,1.5,Queens
1050,50,1.5,Queens
2919,139,1.5,Queens
1260,60,1.5,Brooklyn
462,90,1.5,Brooklyn
12600,600,1.5,Queens
2730,130,1.5,Brooklyn
2100,100,1.5,Manhattan
1219,122,1.5,Brooklyn
972,80,1.5,Brooklyn
657,65,1.5,Queens
5229,249,1.5,Manhattan
499,95,1.5,Manhattan
1365,65,1.5,Manhattan
2919,139,1.5,Manhattan
455,50,1.5,Queens
2730,130,1.5,Brooklyn
3920,195,1.5,Manhattan
295,39,1.5,Brooklyn
1647,90,1.5,Queens
630,30,1.5,Bronx
1680,80,1.5,Brooklyn
1155,55,1.5,Brooklyn
1382,80,1.5,Manhattan
1050,50,1.5,Queens
596,125,1.5,Brooklyn
1010,255,1.5,Manhattan
90,50,1.5,Brooklyn
2730,130,1.5,Manhattan
394,75,1.5,Brooklyn
337,85,1.5,Brooklyn
1995,95,1.5,Brooklyn
1680,80,1.5,Brooklyn
2079,99,1.5,Brooklyn
1191,100,1.5,Brooklyn
1680,80,1.5,Queens
544,39,1.5,Queens
2940,140,1.5,Manhattan
2520,120,1.5,Brooklyn
1239,59,1.5,Brooklyn
1155,55,1.5,Queens
1869,89,1.5,Queens
1869,89,1.5,Queens
1890,90,1.5,Brooklyn
1015,120,1.5,Manhattan
3360,160,1.5,Brooklyn
2835,135,1.5,Brooklyn
1481,150,1.5,Manhattan
3129,149,1.5,Manhattan
554,90,1.5,Brooklyn
816,152,1.5,Manhattan
1470,70,1.5,Brooklyn
1175,150,1.5,Brooklyn
638,250,1.5,Manhattan
2079,99,1.5,Queens
1627,240,1.5,Manhattan
215,130,1.5,Brooklyn
1260,60,1.5,Staten Island
3150,150,1.5,Brooklyn
3549,169,1.5,Brooklyn
1897,102,1.5,Manhattan
668,35,1.5,Queens
1677,100,1.5,Brooklyn
1050,50,1.5,Queens
665,65,1.5,Staten Island
3339,159,1.5,Manhattan
4515,215,1.5,Manhattan
1281,61,1.5,Manhattan
1911,91,1.5,Brooklyn
5649,269,1.5,Manhattan
1157,119,1.5,Manhattan
2079,99,1.5,Brooklyn
6699,319,1.5,Manhattan
987,47,1.5,Brooklyn
1856,269,1.5,Manhattan
564,119,1.5,Manhattan
564,119,1.5,Manhattan
3759,179,1.5,Manhattan
3759,179,1.5,Manhattan
3759,179,1.5,Manhattan
2919,139,1.5,Manhattan
1524,119,1.5,Manhattan
1175,119,1.5,Manhattan
2499,119,1.5,Manhattan
7749,369,1.5,Manhattan
5439,259,1.5,Manhattan
8799,419,1.5,Manhattan
5439,259,1.5,Manhattan
1296,75,1.5,Brooklyn
3150,150,1.5,Manhattan
4933,290,1.5,Manhattan
690,200,1.5,Manhattan
1680,80,1.5,Queens
436,242,1.5,Manhattan
4998,238,1.5,Manhattan
4095,195,1.5,Brooklyn
6864,400,1.5,Manhattan
1617,77,1.5,Brooklyn
1995,95,1.5,Manhattan
1557,150,1.5,Manhattan
1361,125,1.5,Manhattan
4620,220,1.5,Manhattan
576,100,1.5,Brooklyn
1617,77,1.5,Brooklyn
1617,77,1.5,Brooklyn
173,85,1.5,Manhattan
1050,50,1.5,Staten Island
894,200,1.5,Manhattan
3675,175,1.5,Manhattan
2048,125,1.5,Manhattan
2100,100,1.5,Manhattan
2349,135,1.5,Manhattan
2520,120,1.5,Manhattan
1680,80,1.5,Manhattan
596,95,1.5,Queens
269,39,1.5,Queens
1305,150,1.5,Brooklyn
3339,159,1.5,Brooklyn
5250,250,1.5,Manhattan
4347,207,1.5,Manhattan
1692,300,1.5,Manhattan
981,70,1.5,Manhattan
945,45,1.5,Brooklyn
2625,125,1.5,Manhattan
6300,300,1.5,Manhattan
1645,181,1.5,Manhattan
1260,60,1.5,Queens
1155,55,1.5,Queens
1618,80,1.5,Brooklyn
458,65,1.5,Brooklyn
214,60,1.5,Brooklyn
1183,68,1.5,Brooklyn
2690,129,1.5,Brooklyn
2415,115,1.5,Manhattan
1209,255,1.5,Brooklyn
7182,342,1.5,Manhattan
1382,75,1.5,Brooklyn
3150,150,1.5,Brooklyn
284,37,1.5,Queens
241,40,1.5,Queens
1410,72,1.5,Manhattan
3549,169,1.5,Manhattan
134,70,1.5,Queens
5250,250,1.5,Queens
28749,1369,1.5,Brooklyn
248,150,1.5,Brooklyn
1575,75,1.5,Brooklyn
1094,95,1.5,Brooklyn
5649,269,1.5,Manhattan
5649,269,1.5,Manhattan
1428,68,1.5,Brooklyn
3150,150,1.5,Manhattan
3150,150,1.5,Brooklyn
298,80,1.5,Queens
1260,60,1.5,Queens
966,46,1.5,Brooklyn
855,185,1.5,Queens
403,75,1.5,Manhattan
2100,100,1.5,Brooklyn
1323,63,1.5,Brooklyn
1504,140,1.5,Queens
277,45,1.5,Manhattan
1130,275,1.5,Queens
897,70,1.5,Manhattan
3027,169,1.5,Queens
903,43,1.5,Brooklyn
2400,250,1.5,Manhattan
1920,250,1.5,Queens
3465,165,1.5,Brooklyn
5124,244,1.5,Manhattan
8526,406,1.5,Manhattan
4872,232,1.5,Manhattan
5859,279,1.5,Manhattan
817,55,1.5,Brooklyn
5271,251,1.5,Manhattan
1575,75,1.5,Brooklyn
1680,80,1.5,Brooklyn
735,35,1.5,Brooklyn
101,40,1.5,Manhattan
1428,68,1.5,Queens
2562,122,1.5,Manhattan
945,45,1.5,Brooklyn
752,70,1.5,Brooklyn
1260,60,1.5,Queens
8085,385,1.5,Brooklyn
1583,99,1.5,Brooklyn
826,75,1.5,Manhattan
537,100,1.5,Queens
2124,200,1.5,Queens
768,400,1.5,Manhattan
1386,300,1.5,Brooklyn
1575,75,1.5,Brooklyn
1050,50,1.5,Brooklyn
1239,59,1.5,Manhattan
1659,79,1.5,Queens
2625,125,1.5,Brooklyn
1123,75,1.5,Brooklyn
4200,200,1.5,Brooklyn
5040,240,1.5,Manhattan
3092,150,1.5,Queens
720,400,1.5,Manhattan
100,23,1.5,Brooklyn
298,80,1.5,Queens
368,57,1.5,Manhattan
4179,199,1.5,Brooklyn
32949,1569,1.5,Brooklyn
1112,150,1.5,Manhattan
2477,430,1.5,Manhattan
31059,1479,1.5,Brooklyn
7959,379,1.5,Manhattan
212,50,1.5,Brooklyn
5250,250,1.5,Manhattan
2740,139,1.5,Queens
467,85,1.5,Brooklyn
1638,78,1.5,Brooklyn
2331,111,1.5,Brooklyn
97,28,1.5,Queens
542,101,1.5,Queens
207,49,1.5,Manhattan
1008,48,1.5,Brooklyn
768,200,1.5,Brooklyn
1575,75,1.5,Queens
1470,70,1.5,Brooklyn
2520,120,1.5,Brooklyn
890,349,1.5,Manhattan
882,42,1.5,Queens
1554,74,1.5,Manhattan
3234,154,1.5,Brooklyn
846,120,1.5,Brooklyn
102,30,1.5,Brooklyn
4200,200,1.5,Brooklyn
4725,225,1.5,Manhattan
1139,165,1.5,Brooklyn
3444,299,1.5,Manhattan
3696,176,1.5,Manhattan
1323,150,1.5,Queens
609,29,1.5,Bronx
2414,145,1.5,Brooklyn
735,115,1.5,Brooklyn
2079,99,1.5,Manhattan
1365,65,1.5,Queens
1391,450,1.5,Manhattan
4158,198,1.5,Manhattan
1105,75,1.5,Queens
6737,325,1.5,Brooklyn
8400,400,1.5,Brooklyn
630,85,1.5,Brooklyn
570,50,1.5,Queens
4410,210,1.5,Manhattan
1809,101,1.5,Queens
2688,350,1.5,Manhattan
2520,120,1.5,Brooklyn
3570,170,1.5,Brooklyn
2520,120,1.5,Brooklyn
3780,180,1.5,Brooklyn
6300,300,1.5,Manhattan
1470,70,1.5,Brooklyn
2121,101,1.5,Queens
249,99,1.5,Brooklyn
5250,250,1.5,Manhattan
3150,150,1.5,Queens
4935,235,1.5,Manhattan
2037,97,1.5,Manhattan
225,125,1.5,Brooklyn
252,29,1.5,Brooklyn
7728,368,1.5,Manhattan
4473,213,1.5,Manhattan
6993,333,1.5,Manhattan
4746,226,1.5,Manhattan
945,45,1.5,Queens
479,38,1.5,Brooklyn
260,70,1.5,Brooklyn
1832,110,1.5,Manhattan
3024,144,1.5,Manhattan
1050,50,1.5,Manhattan
2100,100,1.5,Manhattan
1260,60,1.5,Brooklyn
7749,369,1.5,Manhattan
5250,250,1.5,Queens
617,150,1.5,Brooklyn
7980,380,1.5,Manhattan
693,129,1.5,Manhattan
1869,89,1.5,Queens
1260,60,1.5,Queens
840,40,1.5,Queens
924,44,1.5,Queens
756,36,1.5,Queens
714,34,1.5,Queens
756,300,1.5,Manhattan
3008,250,1.5,Manhattan
2835,135,1.5,Brooklyn
1769,150,1.5,Brooklyn
798,38,1.5,Manhattan
2909,160,1.5,Brooklyn
3129,149,1.5,Brooklyn
1260,60,1.5,Brooklyn
500,50,1.5,Brooklyn
951,70,1.5,Manhattan
2709,129,1.5,Manhattan
3150,150,1.5,Manhattan
840,40,1.5,Queens
1206,60,1.5,Queens
1680,80,1.5,Bronx
1470,70,1.5,Bronx
923,150,1.5,Brooklyn
4095,195,1.5,Manhattan
1919,140,1.5,Brooklyn
819,39,1.5,Manhattan
3990,190,1.5,Manhattan
1995,95,1.5,Queens
2892,200,1.5,Manhattan
423,59,1.5,Brooklyn
987,110,1.5,Manhattan
1050,50,1.5,Brooklyn
2919,139,1.5,Queens
1890,90,1.5,Brooklyn
1050,50,1.5,Brooklyn
4725,225,1.5,Brooklyn
588,28,1.5,Brooklyn
2730,130,1.5,Brooklyn
635,150,1.5,Staten Island
2940,140,1.5,Queens
2126,190,1.5,Manhattan
1785,85,1.5,Manhattan
254,90,1.5,Brooklyn
945,45,1.5,Queens
819,39,1.5,Queens
2581,180,1.5,Brooklyn
819,39,1.5,Queens
158,30,1.5,Brooklyn
3224,175,1.5,Manhattan
4145,225,1.5,Brooklyn
612,55,1.5,Manhattan
7245,345,1.5,Brooklyn
1785,85,1.5,Queens
1659,79,1.5,Manhattan
1155,55,1.5,Queens
670,95,1.5,Manhattan
167,45,1.5,Brooklyn
9450,450,1.5,Manhattan
4200,200,1.5,Manhattan
242,35,1.5,Manhattan
1388,70,1.5,Queens
1155,55,1.5,Queens
1739,170,1.5,Brooklyn
1050,50,1.5,Manhattan
135,60,1.5,Manhattan
1680,80,1.5,Brooklyn
543,55,1.5,Queens
2835,135,1.5,Brooklyn
1254,70,1.5,Queens
869,70,1.5,Queens
692,54,1.5,Brooklyn
3990,190,1.5,Brooklyn
3330,200,1.5,Manhattan
486,40,1.5,Brooklyn
3675,175,1.5,Brooklyn
628,70,1.5,Brooklyn
110,50,1.5,Brooklyn
1449,69,1.5,Queens
945,45,1.5,Brooklyn
2100,100,1.5,Manhattan
966,46,1.5,Brooklyn
197,90,1.5,Manhattan
653,119,1.5,Brooklyn
1575,75,1.5,Brooklyn
1764,84,1.5,Queens
801,65,1.5,Queens
1659,79,1.5,Queens
1136,58,1.5,Bronx
735,35,1.5,Brooklyn
6216,296,1.5,Manhattan
1819,195,1.5,Manhattan
5445,299,1.5,Manhattan
1470,70,1.5,Brooklyn
3150,150,1.5,Brooklyn
3465,165,1.5,Brooklyn
1365,65,1.5,Bronx
829,45,1.5,Bronx
2268,108,1.5,Manhattan
1260,60,1.5,Queens
2709,129,1.5,Manhattan
11529,549,1.5,Manhattan
365,95,1.5,Brooklyn
647,110,1.5,Queens
1785,85,1.5,Queens
4683,223,1.5,Manhattan
2573,199,1.5,Brooklyn
1356,279,1.5,Manhattan
35889,1709,1.5,Brooklyn
2205,105,1.5,Manhattan
8379,399,1.5,Brooklyn
3072,200,1.5,Bronx
1470,70,1.5,Brooklyn
1324,258,1.5,Manhattan
1260,60,1.5,Queens
1071,51,1.5,Queens
126,70,1.5,Manhattan
1363,74,1.5,Brooklyn
2625,125,1.5,Queens
1470,70,1.5,Brooklyn
945,45,1.5,Brooklyn
1470,70,1.5,Queens
1680,80,1.5,Queens
3570,170,1.5,Manhattan
954,200,1.5,Brooklyn
1992,179,1.5,Manhattan
1090,115,1.5,Manhattan
855,185,1.5,Brooklyn
2079,99,1.5,Manhattan
972,52,1.5,Manhattan
3570,170,1.5,Manhattan
2079,99,1.5,Manhattan
137,29,1.5,Brooklyn
288,34,1.5,Brooklyn
1848,88,1.5,Staten Island
1864,215,1.5,Brooklyn
1890,90,1.5,Brooklyn
1206,200,1.5,Brooklyn
1080,97,1.5,Brooklyn
945,45,1.5,Queens
2520,120,1.5,Brooklyn
1680,80,1.5,Brooklyn
1295,85,1.5,Manhattan
8400,400,1.5,Manhattan
1988,105,1.5,Manhattan
2314,160,1.5,Brooklyn
2100,100,1.5,Brooklyn
1499,75,1.5,Brooklyn
403,85,1.5,Brooklyn
1346,150,1.5,Brooklyn
2310,110,1.5,Brooklyn
4163,250,1.5,Manhattan
5158,280,1.5,Manhattan
1785,85,1.5,Queens
3150,150,1.5,Brooklyn
4481,389,1.5,Manhattan
2366,125,1.5,Brooklyn
2079,99,1.5,Manhattan
1726,899,1.5,Manhattan
10500,500,1.5,Brooklyn
2100,100,1.5,Manhattan
369,60,1.5,Brooklyn
1659,79,1.5,Manhattan
918,71,1.5,Manhattan
840,40,1.5,Queens
1785,85,1.5,Brooklyn
2100,100,1.5,Brooklyn
1940,150,1.5,Brooklyn
2100,100,1.5,Manhattan
12600,600,1.5,Brooklyn
752,60,1.5,Brooklyn
2625,125,1.5,Queens
882,42,1.5,Brooklyn
466,65,1.5,Manhattan
924,44,1.5,Bronx
7413,353,1.5,Manhattan
4389,209,1.5,Manhattan
4599,219,1.5,Manhattan
1155,55,1.5,Queens
1575,75,1.5,Brooklyn
210000,10000,1.5,Manhattan
1797,115,1.5,Manhattan
1050,50,1.5,Brooklyn
3150,150,1.5,Brooklyn
1286,335,1.5,Manhattan
2625,125,1.5,Manhattan
2415,115,1.5,Brooklyn
2133,225,1.5,Brooklyn
1512,72,1.5,Queens
672,70,1.5,Manhattan
192,100,1.5,Manhattan
197,90,1.5,Brooklyn
945,45,1.5,Manhattan
627,50,1.5,Brooklyn
660,35,1.5,Brooklyn
1680,80,1.5,Manhattan
3770,359,1.5,Manhattan
1958,259,1.5,Manhattan
448,35,1.5,Manhattan
4620,220,1.5,Brooklyn
735,35,1.5,Manhattan
940,65,1.5,Manhattan
1365,65,1.5,Manhattan
2304,200,1.5,Manhattan
4095,195,1.5,Brooklyn
499,130,1.5,Brooklyn
2541,121,1.5,Brooklyn
1268,99,1.5,Manhattan
1113,53,1.5,Manhattan
1028,75,1.5,Manhattan
377,155,1.5,Brooklyn
2427,158,1.5,Manhattan
1470,70,1.5,Queens
2709,129,1.5,Brooklyn
545,158,1.5,Manhattan
3528,168,1.5,Manhattan
1744,168,1.5,Manhattan
3738,178,1.5,Manhattan
3528,168,1.5,Manhattan
1276,178,1.5,Manhattan
3948,188,1.5,Manhattan
4158,198,1.5,Manhattan
3948,188,1.5,Manhattan
3948,188,1.5,Manhattan
3948,188,1.5,Manhattan
4158,198,1.5,Manhattan
5208,248,1.5,Manhattan
5754,274,1.5,Manhattan
3150,150,1.5,Queens
1785,85,1.5,Manhattan
792,43,1.5,Brooklyn
737,51,1.5,Manhattan
4095,195,1.5,Manhattan
4095,195,1.5,Manhattan
1611,150,1.5,Brooklyn
499,130,1.5,Manhattan
4002,230,1.5,Manhattan
6300,300,1.5,Queens
1974,144,1.5,Brooklyn
2625,125,1.5,Brooklyn
4200,200,1.5,Manhattan
235,80,1.5,Bronx
4200,200,1.5,Manhattan
2599,155,1.5,Brooklyn
1365,65,1.5,Brooklyn
134,55,1.5,Brooklyn
921,100,1.5,Manhattan
566,79,1.5,Manhattan
737,50,1.5,Queens
