Availability,Daily_price,Size,Area
4,199,1.5,Manhattan
0,200,1.5,Brooklyn
146,200,1.5,Manhattan
285,195,1.5,Brooklyn
0,30,1.5,Brooklyn
269,60,1.5,Queens
289,219,1.5,Brooklyn
321,55,1.5,Queens
104,90,1.5,Brooklyn
330,47,1.5,Manhattan
0,250,1.5,Manhattan
19,79,1.5,Manhattan
0,120,1.5,Manhattan
353,42,1.5,Queens
0,36,1.5,Brooklyn
349,42,1.5,Queens
365,100,1.5,Manhattan
90,39,1.5,Queens
166,45,1.5,Queens
360,70,1.5,Manhattan
0,240,1.5,Manhattan
0,463,1.5,Manhattan
0,150,1.5,Brooklyn
125,400,1.5,Queens
230,209,1.5,Manhattan
64,205,1.5,Brooklyn
19,65,1.5,Brooklyn
0,120,1.5,Brooklyn
73,80,1.5,Manhattan
296,69,1.5,Staten Island
0,75,1.5,Brooklyn
255,60,1.5,Brooklyn
0,200,1.5,Brooklyn
21,115,1.5,Manhattan
0,45,1.5,Brooklyn
179,100,1.5,Bronx
317,72,1.5,Queens
1,65,1.5,Brooklyn
160,75,1.5,Brooklyn
100,130,1.5,Brooklyn
62,45,1.5,Brooklyn
0,100,1.5,Manhattan
0,99,1.5,Brooklyn
29,90,1.5,Brooklyn
50,70,1.5,Brooklyn
0,60,1.5,Queens
0,50,1.5,Brooklyn
43,115,1.5,Brooklyn
0,75,1.5,Queens
32,45,1.5,Brooklyn
0,150,1.5,Queens
156,70,1.5,Queens
83,200,1.5,Manhattan
2,45,1.5,Brooklyn
50,219,1.5,Manhattan
0,100,1.5,Manhattan
361,50,1.5,Staten Island
179,10000,1.5,Manhattan
0,840,1.5,Manhattan
42,75,1.5,Queens
0,187,1.5,Brooklyn
0,39,1.5,Queens
0,60,1.5,Manhattan
0,75,1.5,Brooklyn
14,33,1.5,Brooklyn
0,75,1.5,Brooklyn
0,39,1.5,Brooklyn
363,249,1.5,Brooklyn
0,187,1.5,Manhattan
52,40,1.5,Manhattan
183,100,1.5,Brooklyn
119,85,1.5,Manhattan
0,119,1.5,Brooklyn
359,70,1.5,Bronx
134,150,1.5,Manhattan
24,72,1.5,Manhattan
90,50,1.5,Queens
53,100,1.5,Brooklyn
0,130,1.5,Manhattan
238,160,1.5,Manhattan
178,50,1.5,Queens
88,45,1.5,Brooklyn
0,39,1.5,Brooklyn
345,251,1.5,Brooklyn
133,67,1.5,Bronx
85,147,1.5,Queens
0,209,1.5,Brooklyn
72,65,1.5,Brooklyn
0,55,1.5,Brooklyn
0,125,1.5,Brooklyn
74,90,1.5,Manhattan
0,50,1.5,Brooklyn
0,55,1.5,Brooklyn
177,67,1.5,Queens
309,35,1.5,Staten Island
0,80,1.5,Brooklyn
267,99,1.5,Manhattan
325,75,1.5,Manhattan
365,130,1.5,Brooklyn
155,110,1.5,Brooklyn
0,30,1.5,Brooklyn
0,89,1.5,Manhattan
89,167,1.5,Manhattan
195,325,1.5,Brooklyn
0,105,1.5,Brooklyn
8,155,1.5,Manhattan
0,60,1.5,Queens
0,175,1.5,Manhattan
87,65,1.5,Queens
117,28,1.5,Bronx
83,39,1.5,Queens
26,80,1.5,Queens
24,80,1.5,Queens
293,61,1.5,Queens
161,39,1.5,Brooklyn
0,180,1.5,Brooklyn
78,125,1.5,Brooklyn
53,300,1.5,Manhattan
0,75,1.5,Brooklyn
314,450,1.5,Manhattan
0,33,1.5,Manhattan
336,399,1.5,Manhattan
0,85,1.5,Manhattan
328,140,1.5,Brooklyn
10,111,1.5,Manhattan
0,45,1.5,Brooklyn
0,70,1.5,Queens
31,50,1.5,Manhattan
193,69,1.5,Queens
0,70,1.5,Brooklyn
258,274,1.5,Manhattan
0,55,1.5,Manhattan
179,90,1.5,Manhattan
360,500,1.5,Brooklyn
365,160,1.5,Queens
219,209,1.5,Manhattan
7,120,1.5,Manhattan
0,99,1.5,Manhattan
210,249,1.5,Manhattan
365,177,1.5,Brooklyn
333,140,1.5,Brooklyn
3,110,1.5,Manhattan
233,145,1.5,Brooklyn
127,70,1.5,Bronx
0,60,1.5,Manhattan
323,190,1.5,Manhattan
32,49,1.5,Brooklyn
0,140,1.5,Manhattan
5,115,1.5,Manhattan
0,200,1.5,Manhattan
73,329,1.5,Manhattan
0,70,1.5,Brooklyn
37,135,1.5,Brooklyn
0,275,1.5,Manhattan
0,200,1.5,Brooklyn
0,140,1.5,Manhattan
179,1080,1.5,Brooklyn
313,225,1.5,Manhattan
0,199,1.5,Manhattan
0,45,1.5,Brooklyn
269,150,1.5,Brooklyn
176,175,1.5,Queens
73,44,1.5,Queens
102,59,1.5,Brooklyn
0,65,1.5,Brooklyn
71,59,1.5,Manhattan
0,50,1.5,Bronx
0,75,1.5,Brooklyn
0,70,1.5,Brooklyn
141,59,1.5,Brooklyn
365,400,1.5,Manhattan
0,61,1.5,Manhattan
89,90,1.5,Manhattan
0,60,1.5,Brooklyn
0,179,1.5,Manhattan
117,199,1.5,Manhattan
87,150,1.5,Manhattan
327,80,1.5,Bronx
89,100,1.5,Brooklyn
301,35,1.5,Queens
91,74,1.5,Bronx
0,150,1.5,Manhattan
0,140,1.5,Manhattan
336,170,1.5,Brooklyn
104,175,1.5,Manhattan
16,79,1.5,Manhattan
82,156,1.5,Manhattan
179,100,1.5,Manhattan
162,45,1.5,Brooklyn
37,57,1.5,Brooklyn
0,40,1.5,Brooklyn
72,110,1.5,Manhattan
30,89,1.5,Manhattan
324,38,1.5,Queens
355,39,1.5,Queens
0,85,1.5,Brooklyn
27,86,1.5,Manhattan
24,77,1.5,Manhattan
353,200,1.5,Queens
23,125,1.5,Manhattan
0,70,1.5,Brooklyn
287,9999,1.5,Manhattan
0,150,1.5,Queens
0,65,1.5,Manhattan
82,115,1.5,Manhattan
0,200,1.5,Manhattan
252,78,1.5,Brooklyn
233,68,1.5,Brooklyn
84,82,1.5,Brooklyn
0,70,1.5,Manhattan
365,125,1.5,Brooklyn
365,100,1.5,Manhattan
0,120,1.5,Brooklyn
0,175,1.5,Brooklyn
159,130,1.5,Queens
0,55,1.5,Brooklyn
0,65,1.5,Brooklyn
47,100,1.5,Brooklyn
0,139,1.5,Manhattan
106,300,1.5,Brooklyn
365,179,1.5,Brooklyn
90,50,1.5,Brooklyn
0,100,1.5,Staten Island
365,250,1.5,Brooklyn
179,125,1.5,Brooklyn
365,125,1.5,Brooklyn
52,90,1.5,Manhattan
0,400,1.5,Manhattan
0,45,1.5,Brooklyn
0,124,1.5,Manhattan
73,170,1.5,Queens
0,40,1.5,Brooklyn
177,60,1.5,Brooklyn
90,100,1.5,Manhattan
29,70,1.5,Queens
365,125,1.5,Queens
272,100,1.5,Queens
66,169,1.5,Manhattan
0,40,1.5,Brooklyn
231,183,1.5,Brooklyn
313,80,1.5,Manhattan
213,145,1.5,Manhattan
328,247,1.5,Bronx
32,79,1.5,Manhattan
0,200,1.5,Manhattan
226,699,1.5,Manhattan
324,188,1.5,Manhattan
6,105,1.5,Manhattan
0,110,1.5,Brooklyn
0,100,1.5,Manhattan
90,70,1.5,Brooklyn
0,75,1.5,Manhattan
365,30,1.5,Bronx
89,145,1.5,Manhattan
125,19,1.5,Manhattan
0,130,1.5,Manhattan
365,145,1.5,Manhattan
356,231,1.5,Manhattan
0,100,1.5,Brooklyn
68,83,1.5,Manhattan
95,200,1.5,Brooklyn
43,80,1.5,Manhattan
0,45,1.5,Brooklyn
19,80,1.5,Manhattan
73,99,1.5,Manhattan
191,100,1.5,Manhattan
78,85,1.5,Brooklyn
163,49,1.5,Brooklyn
0,29,1.5,Brooklyn
13,175,1.5,Brooklyn
0,40,1.5,Brooklyn
289,85,1.5,Staten Island
0,290,1.5,Manhattan
130,80,1.5,Brooklyn
0,150,1.5,Manhattan
134,133,1.5,Brooklyn
0,60,1.5,Manhattan
4,50,1.5,Manhattan
355,219,1.5,Manhattan
142,60,1.5,Manhattan
2,100,1.5,Brooklyn
225,199,1.5,Manhattan
89,40,1.5,Manhattan
79,100,1.5,Brooklyn
173,92,1.5,Brooklyn
29,45,1.5,Manhattan
365,50,1.5,Brooklyn
0,249,1.5,Manhattan
310,400,1.5,Brooklyn
80,55,1.5,Queens
0,56,1.5,Queens
63,55,1.5,Brooklyn
8,80,1.5,Brooklyn
49,50,1.5,Brooklyn
41,59,1.5,Brooklyn
348,65,1.5,Brooklyn
0,140,1.5,Manhattan
339,181,1.5,Brooklyn
0,100,1.5,Brooklyn
359,40,1.5,Queens
0,40,1.5,Brooklyn
66,65,1.5,Brooklyn
183,400,1.5,Manhattan
347,35,1.5,Manhattan
61,40,1.5,Brooklyn
173,110,1.5,Manhattan
0,35,1.5,Brooklyn
323,125,1.5,Brooklyn
174,125,1.5,Manhattan
365,33,1.5,Manhattan
177,400,1.5,Manhattan
83,60,1.5,Manhattan
0,195,1.5,Manhattan
355,130,1.5,Brooklyn
301,128,1.5,Queens
0,45,1.5,Brooklyn
292,89,1.5,Brooklyn
11,60,1.5,Brooklyn
0,47,1.5,Brooklyn
163,49,1.5,Brooklyn
163,49,1.5,Brooklyn
0,1150,1.5,Manhattan
161,70,1.5,Manhattan
15,75,1.5,Brooklyn
36,90,1.5,Queens
365,26,1.5,Manhattan
365,34,1.5,Manhattan
0,46,1.5,Brooklyn
0,40,1.5,Brooklyn
0,80,1.5,Manhattan
0,80,1.5,Brooklyn
149,63,1.5,Brooklyn
0,150,1.5,Brooklyn
365,71,1.5,Manhattan
331,155,1.5,Queens
113,170,1.5,Manhattan
167,82,1.5,Manhattan
59,201,1.5,Manhattan
0,130,1.5,Queens
322,75,1.5,Manhattan
15,189,1.5,Brooklyn
9,70,1.5,Manhattan
153,45,1.5,Manhattan
205,125,1.5,Brooklyn
155,199,1.5,Manhattan
2,48,1.5,Brooklyn
0,40,1.5,Brooklyn
5,40,1.5,Manhattan
311,49,1.5,Bronx
155,45,1.5,Brooklyn
0,41,1.5,Queens
365,80,1.5,Brooklyn
44,67,1.5,Manhattan
287,105,1.5,Queens
99,79,1.5,Manhattan
0,120,1.5,Manhattan
1,160,1.5,Manhattan
0,100,1.5,Manhattan
0,106,1.5,Brooklyn
0,110,1.5,Manhattan
83,250,1.5,Manhattan
2,90,1.5,Manhattan
273,47,1.5,Queens
15,145,1.5,Brooklyn
0,100,1.5,Brooklyn
179,215,1.5,Brooklyn
181,55,1.5,Brooklyn
349,60,1.5,Queens
350,305,1.5,Manhattan
72,130,1.5,Manhattan
0,65,1.5,Brooklyn
167,90,1.5,Brooklyn
0,58,1.5,Brooklyn
7,105,1.5,Brooklyn
363,70,1.5,Manhattan
79,135,1.5,Manhattan
138,111,1.5,Bronx
0,86,1.5,Manhattan
89,50,1.5,Brooklyn
282,178,1.5,Manhattan
348,50,1.5,Brooklyn
106,34,1.5,Manhattan
0,49,1.5,Queens
0,37,1.5,Brooklyn
0,70,1.5,Queens
0,97,1.5,Queens
160,195,1.5,Brooklyn
160,58,1.5,Brooklyn
0,70,1.5,Manhattan
39,129,1.5,Brooklyn
0,90,1.5,Manhattan
293,128,1.5,Manhattan
0,80,1.5,Brooklyn
0,125,1.5,Brooklyn
286,55,1.5,Queens
11,69,1.5,Brooklyn
102,115,1.5,Brooklyn
0,59,1.5,Brooklyn
73,125,1.5,Brooklyn
0,80,1.5,Brooklyn
120,125,1.5,Manhattan
43,25,1.5,Bronx
0,95,1.5,Queens
0,37,1.5,Brooklyn
85,65,1.5,Queens
157,100,1.5,Brooklyn
100,81,1.5,Manhattan
177,205,1.5,Manhattan
267,145,1.5,Brooklyn
226,90,1.5,Queens
136,149,1.5,Brooklyn
103,95,1.5,Brooklyn
315,240,1.5,Manhattan
0,25,1.5,Brooklyn
0,350,1.5,Brooklyn
0,80,1.5,Brooklyn
163,80,1.5,Manhattan
18,190,1.5,Manhattan
0,200,1.5,Manhattan
89,50,1.5,Bronx
215,250,1.5,Manhattan
363,199,1.5,Manhattan
11,95,1.5,Brooklyn
362,129,1.5,Manhattan
58,300,1.5,Manhattan
15,110,1.5,Manhattan
174,175,1.5,Queens
0,200,1.5,Bronx
147,60,1.5,Queens
0,250,1.5,Brooklyn
105,120,1.5,Brooklyn
139,115,1.5,Brooklyn
179,250,1.5,Queens
89,80,1.5,Brooklyn
49,225,1.5,Brooklyn
352,45,1.5,Brooklyn
43,290,1.5,Manhattan
146,29,1.5,Brooklyn
0,95,1.5,Brooklyn
365,38,1.5,Manhattan
0,50,1.5,Queens
224,75,1.5,Manhattan
0,200,1.5,Manhattan
90,80,1.5,Manhattan
346,130,1.5,Brooklyn
164,60,1.5,Brooklyn
134,50,1.5,Brooklyn
272,135,1.5,Manhattan
89,75,1.5,Brooklyn
0,145,1.5,Brooklyn
0,50,1.5,Manhattan
301,41,1.5,Queens
194,219,1.5,Manhattan
0,85,1.5,Manhattan
250,275,1.5,Manhattan
365,80,1.5,Queens
0,85,1.5,Brooklyn
0,250,1.5,Manhattan
0,95,1.5,Manhattan
90,65,1.5,Bronx
0,199,1.5,Manhattan
30,68,1.5,Brooklyn
69,1200,1.5,Manhattan
287,250,1.5,Manhattan
300,99,1.5,Manhattan
365,20,1.5,Brooklyn
127,140,1.5,Brooklyn
22,75,1.5,Brooklyn
54,250,1.5,Brooklyn
85,220,1.5,Manhattan
161,145,1.5,Brooklyn
337,150,1.5,Brooklyn
0,175,1.5,Brooklyn
0,45,1.5,Brooklyn
0,120,1.5,Manhattan
358,68,1.5,Bronx
213,220,1.5,Brooklyn
0,250,1.5,Manhattan
341,80,1.5,Bronx
83,54,1.5,Queens
365,135,1.5,Manhattan
206,125,1.5,Manhattan
89,35,1.5,Brooklyn
78,45,1.5,Brooklyn
11,60,1.5,Queens
0,41,1.5,Brooklyn
56,200,1.5,Brooklyn
341,165,1.5,Brooklyn
66,85,1.5,Manhattan
68,249,1.5,Brooklyn
150,149,1.5,Queens
0,150,1.5,Manhattan
0,220,1.5,Manhattan
178,50,1.5,Queens
0,50,1.5,Brooklyn
0,175,1.5,Manhattan
0,55,1.5,Queens
0,90,1.5,Brooklyn
41,56,1.5,Brooklyn
7,65,1.5,Brooklyn
3,100,1.5,Manhattan
11,200,1.5,Brooklyn
0,90,1.5,Queens
36,97,1.5,Manhattan
80,45,1.5,Queens
167,85,1.5,Brooklyn
90,750,1.5,Manhattan
75,39,1.5,Queens
162,100,1.5,Manhattan
26,50,1.5,Queens
179,75,1.5,Queens
37,448,1.5,Manhattan
38,285,1.5,Brooklyn
0,75,1.5,Brooklyn
5,123,1.5,Manhattan
0,100,1.5,Brooklyn
69,60,1.5,Brooklyn
224,140,1.5,Queens
110,45,1.5,Brooklyn
0,52,1.5,Queens
10,55,1.5,Manhattan
0,85,1.5,Queens
61,49,1.5,Bronx
52,250,1.5,Manhattan
334,99,1.5,Queens
102,230,1.5,Manhattan
364,54,1.5,Manhattan
0,70,1.5,Queens
178,100,1.5,Brooklyn
179,75,1.5,Staten Island
346,140,1.5,Manhattan
70,110,1.5,Brooklyn
0,250,1.5,Manhattan
348,252,1.5,Manhattan
0,59,1.5,Queens
0,80,1.5,Manhattan
212,325,1.5,Manhattan
171,69,1.5,Queens
0,48,1.5,Brooklyn
0,120,1.5,Brooklyn
168,120,1.5,Manhattan
0,45,1.5,Brooklyn
43,85,1.5,Brooklyn
84,59,1.5,Brooklyn
208,65,1.5,Brooklyn
14,375,1.5,Brooklyn
0,45,1.5,Brooklyn
0,160,1.5,Manhattan
87,99,1.5,Bronx
42,44,1.5,Queens
63,85,1.5,Manhattan
228,115,1.5,Bronx
0,75,1.5,Queens
0,125,1.5,Brooklyn
154,50,1.5,Manhattan
323,99,1.5,Queens
0,80,1.5,Brooklyn
211,209,1.5,Manhattan
302,38,1.5,Queens
364,75,1.5,Brooklyn
0,186,1.5,Manhattan
0,130,1.5,Manhattan
0,55,1.5,Brooklyn
250,160,1.5,Brooklyn
122,130,1.5,Brooklyn
175,280,1.5,Brooklyn
2,70,1.5,Brooklyn
144,130,1.5,Brooklyn
160,129,1.5,Manhattan
1,37,1.5,Brooklyn
158,185,1.5,Manhattan
0,250,1.5,Manhattan
0,132,1.5,Manhattan
0,70,1.5,Brooklyn
0,90,1.5,Brooklyn
132,40,1.5,Queens
88,2200,1.5,Manhattan
85,75,1.5,Manhattan
0,89,1.5,Brooklyn
364,59,1.5,Manhattan
364,59,1.5,Manhattan
365,50,1.5,Brooklyn
365,73,1.5,Manhattan
365,73,1.5,Manhattan
178,225,1.5,Brooklyn
44,65,1.5,Brooklyn
4,128,1.5,Brooklyn
3,65,1.5,Brooklyn
105,165,1.5,Brooklyn
0,65,1.5,Brooklyn
0,50,1.5,Manhattan
63,150,1.5,Manhattan
86,69,1.5,Brooklyn
88,120,1.5,Brooklyn
38,40,1.5,Queens
13,150,1.5,Manhattan
356,130,1.5,Brooklyn
62,40,1.5,Queens
11,95,1.5,Queens
0,34,1.5,Queens
365,95,1.5,Manhattan
1,32,1.5,Queens
132,80,1.5,Brooklyn
316,250,1.5,Brooklyn
43,46,1.5,Brooklyn
178,175,1.5,Brooklyn
3,50,1.5,Brooklyn
56,159,1.5,Queens
9,75,1.5,Manhattan
107,115,1.5,Queens
359,149,1.5,Manhattan
0,84,1.5,Manhattan
0,50,1.5,Brooklyn
341,150,1.5,Queens
22,55,1.5,Manhattan
336,79,1.5,Queens
0,89,1.5,Manhattan
284,145,1.5,Manhattan
13,150,1.5,Manhattan
70,50,1.5,Queens
0,50,1.5,Bronx
0,30,1.5,Brooklyn
293,69,1.5,Manhattan
227,145,1.5,Manhattan
7,45,1.5,Queens
87,90,1.5,Manhattan
272,268,1.5,Manhattan
284,140,1.5,Manhattan
349,53,1.5,Manhattan
265,53,1.5,Manhattan
0,48,1.5,Brooklyn
365,53,1.5,Manhattan
364,100,1.5,Brooklyn
365,53,1.5,Manhattan
365,54,1.5,Manhattan
268,53,1.5,Manhattan
268,53,1.5,Manhattan
268,53,1.5,Manhattan
365,53,1.5,Manhattan
365,53,1.5,Manhattan
177,100,1.5,Brooklyn
365,53,1.5,Manhattan
0,120,1.5,Manhattan
354,115,1.5,Brooklyn
280,200,1.5,Brooklyn
195,110,1.5,Brooklyn
65,60,1.5,Bronx
163,57,1.5,Brooklyn
0,125,1.5,Brooklyn
87,44,1.5,Brooklyn
0,125,1.5,Manhattan
176,44,1.5,Brooklyn
90,80,1.5,Queens
137,99,1.5,Brooklyn
149,250,1.5,Queens
299,99,1.5,Manhattan
296,99,1.5,Manhattan
0,50,1.5,Brooklyn
83,86,1.5,Brooklyn
32,36,1.5,Queens
124,65,1.5,Brooklyn
0,37,1.5,Queens
365,65,1.5,Queens
0,80,1.5,Queens
89,200,1.5,Manhattan
42,70,1.5,Queens
168,120,1.5,Brooklyn
0,110,1.5,Brooklyn
182,142,1.5,Manhattan
0,100,1.5,Brooklyn
37,159,1.5,Brooklyn
85,45,1.5,Bronx
192,199,1.5,Manhattan
0,49,1.5,Brooklyn
0,49,1.5,Brooklyn
0,38,1.5,Brooklyn
0,150,1.5,Brooklyn
360,70,1.5,Brooklyn
179,95,1.5,Brooklyn
7,46,1.5,Brooklyn
0,50,1.5,Brooklyn
0,41,1.5,Bronx
80,110,1.5,Brooklyn
114,190,1.5,Brooklyn
89,110,1.5,Brooklyn
0,185,1.5,Manhattan
222,113,1.5,Manhattan
20,45,1.5,Queens
337,200,1.5,Brooklyn
334,799,1.5,Manhattan
0,42,1.5,Manhattan
5,95,1.5,Brooklyn
251,275,1.5,Queens
32,85,1.5,Brooklyn
0,79,1.5,Manhattan
102,75,1.5,Manhattan
322,75,1.5,Manhattan
0,90,1.5,Manhattan
0,250,1.5,Manhattan
42,75,1.5,Brooklyn
7,450,1.5,Brooklyn
0,30,1.5,Brooklyn
185,41,1.5,Brooklyn
63,100,1.5,Brooklyn
39,135,1.5,Brooklyn
13,120,1.5,Manhattan
344,289,1.5,Bronx
291,60,1.5,Manhattan
303,160,1.5,Brooklyn
215,149,1.5,Brooklyn
335,99,1.5,Queens
0,100,1.5,Manhattan
0,120,1.5,Manhattan
365,299,1.5,Manhattan
364,299,1.5,Manhattan
53,75,1.5,Brooklyn
22,250,1.5,Brooklyn
89,60,1.5,Brooklyn
0,75,1.5,Brooklyn
23,130,1.5,Manhattan
7,129,1.5,Manhattan
99,260,1.5,Manhattan
36,128,1.5,Brooklyn
47,70,1.5,Brooklyn
0,150,1.5,Manhattan
83,100,1.5,Staten Island
290,300,1.5,Manhattan
0,36,1.5,Brooklyn
161,99,1.5,Queens
251,325,1.5,Manhattan
314,355,1.5,Manhattan
0,75,1.5,Manhattan
0,35,1.5,Brooklyn
77,211,1.5,Manhattan
0,42,1.5,Queens
0,40,1.5,Brooklyn
102,55,1.5,Manhattan
349,62,1.5,Brooklyn
0,37,1.5,Brooklyn
0,75,1.5,Brooklyn
74,95,1.5,Brooklyn
67,70,1.5,Manhattan
64,225,1.5,Brooklyn
0,100,1.5,Brooklyn
184,200,1.5,Queens
0,60,1.5,Manhattan
365,199,1.5,Manhattan
365,70,1.5,Bronx
0,61,1.5,Brooklyn
268,375,1.5,Manhattan
0,200,1.5,Brooklyn
115,165,1.5,Brooklyn
11,144,1.5,Queens
179,75,1.5,Manhattan
0,60,1.5,Brooklyn
9,180,1.5,Manhattan
0,250,1.5,Manhattan
43,51,1.5,Manhattan
257,53,1.5,Manhattan
365,53,1.5,Manhattan
353,309,1.5,Manhattan
0,115,1.5,Queens
364,200,1.5,Brooklyn
0,50,1.5,Queens
0,121,1.5,Brooklyn
81,45,1.5,Brooklyn
0,50,1.5,Brooklyn
0,44,1.5,Queens
102,50,1.5,Manhattan
30,45,1.5,Manhattan
203,75,1.5,Brooklyn
365,120,1.5,Queens
0,120,1.5,Queens
0,295,1.5,Brooklyn
12,80,1.5,Brooklyn
0,35,1.5,Brooklyn
150,139,1.5,Manhattan
180,50,1.5,Queens
0,180,1.5,Brooklyn
179,48,1.5,Manhattan
365,80,1.5,Brooklyn
0,70,1.5,Manhattan
34,90,1.5,Brooklyn
16,70,1.5,Manhattan
77,40,1.5,Brooklyn
0,50,1.5,Brooklyn
141,345,1.5,Manhattan
343,60,1.5,Brooklyn
0,169,1.5,Manhattan
0,35,1.5,Manhattan
365,70,1.5,Queens
79,120,1.5,Manhattan
196,100,1.5,Brooklyn
335,450,1.5,Manhattan
157,55,1.5,Manhattan
0,30,1.5,Manhattan
262,180,1.5,Brooklyn
178,1500,1.5,Manhattan
13,25,1.5,Queens
365,128,1.5,Manhattan
0,80,1.5,Brooklyn
365,128,1.5,Manhattan
0,40,1.5,Brooklyn
11,40,1.5,Brooklyn
0,150,1.5,Manhattan
0,30,1.5,Queens
89,62,1.5,Manhattan
38,45,1.5,Queens
0,110,1.5,Brooklyn
89,99,1.5,Manhattan
0,50,1.5,Brooklyn
76,90,1.5,Queens
40,42,1.5,Queens
11,400,1.5,Manhattan
361,67,1.5,Brooklyn
35,150,1.5,Brooklyn
72,60,1.5,Brooklyn
347,33,1.5,Brooklyn
69,190,1.5,Brooklyn
83,300,1.5,Manhattan
0,189,1.5,Manhattan
0,45,1.5,Queens
4,225,1.5,Brooklyn
34,200,1.5,Brooklyn
248,85,1.5,Manhattan
41,600,1.5,Manhattan
61,85,1.5,Brooklyn
19,65,1.5,Brooklyn
365,50,1.5,Bronx
148,105,1.5,Queens
4,60,1.5,Brooklyn
0,53,1.5,Manhattan
216,50,1.5,Manhattan
348,130,1.5,Manhattan
200,800,1.5,Manhattan
140,135,1.5,Queens
41,80,1.5,Brooklyn
221,150,1.5,Manhattan
237,40,1.5,Queens
115,59,1.5,Queens
13,80,1.5,Brooklyn
0,65,1.5,Bronx
89,500,1.5,Manhattan
334,100,1.5,Brooklyn
0,119,1.5,Brooklyn
176,42,1.5,Queens
176,49,1.5,Queens
361,76,1.5,Bronx
171,97,1.5,Manhattan
81,300,1.5,Manhattan
341,93,1.5,Manhattan
283,235,1.5,Manhattan
203,769,1.5,Manhattan
8,78,1.5,Manhattan
0,100,1.5,Queens
36,160,1.5,Brooklyn
0,110,1.5,Brooklyn
0,100,1.5,Manhattan
350,130,1.5,Manhattan
0,70,1.5,Brooklyn
317,150,1.5,Queens
70,180,1.5,Manhattan
284,42,1.5,Queens
18,150,1.5,Manhattan
0,40,1.5,Bronx
71,48,1.5,Queens
288,60,1.5,Brooklyn
364,51,1.5,Brooklyn
313,300,1.5,Queens
256,45,1.5,Bronx
139,89,1.5,Manhattan
292,1500,1.5,Manhattan
11,55,1.5,Brooklyn
15,160,1.5,Manhattan
189,180,1.5,Manhattan
51,90,1.5,Queens
89,365,1.5,Brooklyn
317,150,1.5,Manhattan
336,185,1.5,Manhattan
269,145,1.5,Manhattan
254,148,1.5,Bronx
169,46,1.5,Brooklyn
19,250,1.5,Manhattan
15,175,1.5,Manhattan
0,100,1.5,Brooklyn
275,105,1.5,Manhattan
155,70,1.5,Queens
0,180,1.5,Manhattan
78,98,1.5,Brooklyn
343,167,1.5,Brooklyn
1,150,1.5,Brooklyn
0,85,1.5,Manhattan
117,75,1.5,Manhattan
0,280,1.5,Manhattan
312,99,1.5,Manhattan
0,99,1.5,Manhattan
0,400,1.5,Brooklyn
43,80,1.5,Manhattan
364,382,1.5,Manhattan
168,50,1.5,Queens
320,245,1.5,Brooklyn
14,80,1.5,Brooklyn
89,85,1.5,Brooklyn
0,230,1.5,Manhattan
0,250,1.5,Manhattan
4,180,1.5,Manhattan
84,75,1.5,Queens
0,300,1.5,Manhattan
0,90,1.5,Brooklyn
73,250,1.5,Manhattan
0,170,1.5,Manhattan
76,80,1.5,Queens
0,110,1.5,Brooklyn
89,140,1.5,Queens
47,60,1.5,Manhattan
271,68,1.5,Bronx
364,69,1.5,Manhattan
179,60,1.5,Queens
365,65,1.5,Manhattan
365,69,1.5,Manhattan
171,153,1.5,Manhattan
89,85,1.5,Bronx
89,55,1.5,Brooklyn
348,163,1.5,Manhattan
0,100,1.5,Brooklyn
36,156,1.5,Manhattan
0,35,1.5,Bronx
89,240,1.5,Brooklyn
101,130,1.5,Brooklyn
355,310,1.5,Manhattan
15,250,1.5,Manhattan
351,167,1.5,Manhattan
74,120,1.5,Manhattan
365,40,1.5,Queens
0,95,1.5,Manhattan
337,51,1.5,Queens
0,75,1.5,Brooklyn
87,125,1.5,Manhattan
313,238,1.5,Manhattan
338,999,1.5,Manhattan
360,178,1.5,Manhattan
265,157,1.5,Manhattan
304,304,1.5,Manhattan
359,175,1.5,Manhattan
363,300,1.5,Manhattan
360,303,1.5,Manhattan
360,156,1.5,Manhattan
0,85,1.5,Manhattan
363,178,1.5,Manhattan
361,158,1.5,Manhattan
362,421,1.5,Manhattan
330,181,1.5,Manhattan
336,419,1.5,Manhattan
361,179,1.5,Manhattan
363,397,1.5,Manhattan
338,168,1.5,Manhattan
363,176,1.5,Manhattan
365,177,1.5,Manhattan
365,178,1.5,Manhattan
305,130,1.5,Brooklyn
0,50,1.5,Brooklyn
350,179,1.5,Manhattan
316,167,1.5,Manhattan
365,190,1.5,Manhattan
216,157,1.5,Manhattan
179,165,1.5,Brooklyn
352,160,1.5,Manhattan
362,170,1.5,Manhattan
358,169,1.5,Manhattan
332,200,1.5,Brooklyn
17,150,1.5,Manhattan
41,65,1.5,Brooklyn
167,150,1.5,Manhattan
8,100,1.5,Brooklyn
16,68,1.5,Manhattan
0,65,1.5,Queens
52,85,1.5,Queens
58,40,1.5,Brooklyn
63,59,1.5,Queens
89,300,1.5,Queens
196,75,1.5,Brooklyn
180,50,1.5,Bronx
0,64,1.5,Brooklyn
8,50,1.5,Brooklyn
0,35,1.5,Bronx
0,100,1.5,Brooklyn
45,211,1.5,Manhattan
41,100,1.5,Queens
11,64,1.5,Brooklyn
130,85,1.5,Manhattan
16,200,1.5,Brooklyn
306,41,1.5,Queens
360,54,1.5,Queens
0,195,1.5,Brooklyn
