income,Availability,Size,Area
1850,361,1.5,Manhattan
6825,199,1.5,Manhattan
237,13,1.5,Brooklyn
528,81,1.5,Brooklyn
108,0,1.5,Manhattan
255,0,1.5,Manhattan
3697,302,1.5,Manhattan
1050,0,1.5,Queens
1050,31,1.5,Brooklyn
850,1,1.5,Brooklyn
3150,180,1.5,Brooklyn
502,316,1.5,Brooklyn
2082,271,1.5,Brooklyn
3171,103,1.5,Manhattan
486,365,1.5,Brooklyn
242,329,1.5,Manhattan
56,0,1.5,Manhattan
2310,135,1.5,Brooklyn
273,0,1.5,Manhattan
1899,44,1.5,Brooklyn
1155,317,1.5,Brooklyn
7245,147,1.5,Brooklyn
1617,62,1.5,Queens
270,0,1.5,Manhattan
238,365,1.5,Brooklyn
157,0,1.5,Bronx
316,257,1.5,Manhattan
12,225,1.5,Manhattan
188,0,1.5,Brooklyn
469,180,1.5,Queens
748,365,1.5,Queens
1890,310,1.5,Brooklyn
1709,34,1.5,Manhattan
1373,365,1.5,Brooklyn
1114,212,1.5,Bronx
2753,312,1.5,Manhattan
239,348,1.5,Brooklyn
2310,0,1.5,Brooklyn
126,0,1.5,Brooklyn
2592,222,1.5,Brooklyn
1470,357,1.5,Brooklyn
265,0,1.5,Brooklyn
459,130,1.5,Manhattan
198,0,1.5,Brooklyn
25,0,1.5,Manhattan
3663,80,1.5,Manhattan
2210,115,1.5,Manhattan
957,17,1.5,Manhattan
446,0,1.5,Manhattan
3654,120,1.5,Manhattan
1261,318,1.5,Brooklyn
321,0,1.5,Manhattan
1555,35,1.5,Manhattan
12,48,1.5,Manhattan
4410,0,1.5,Manhattan
1091,304,1.5,Brooklyn
790,357,1.5,Brooklyn
482,0,1.5,Manhattan
925,80,1.5,Manhattan
159,15,1.5,Manhattan
612,61,1.5,Brooklyn
69,0,1.5,Manhattan
1465,55,1.5,Manhattan
5250,200,1.5,Brooklyn
18,0,1.5,Brooklyn
3150,250,1.5,Manhattan
4061,133,1.5,Brooklyn
2100,212,1.5,Brooklyn
1670,0,1.5,Manhattan
819,360,1.5,Queens
2100,71,1.5,Manhattan
27300,0,1.5,Manhattan
4410,338,1.5,Manhattan
879,177,1.5,Brooklyn
99,0,1.5,Manhattan
4725,7,1.5,Brooklyn
951,0,1.5,Manhattan
495,0,1.5,Manhattan
122,0,1.5,Brooklyn
224,365,1.5,Brooklyn
324,0,1.5,Manhattan
221,0,1.5,Brooklyn
1451,365,1.5,Queens
219,0,1.5,Brooklyn
2394,0,1.5,Manhattan
231,0,1.5,Brooklyn
2100,286,1.5,Manhattan
2835,207,1.5,Manhattan
2079,93,1.5,Manhattan
446,0,1.5,Manhattan
1785,258,1.5,Manhattan
1024,112,1.5,Manhattan
41,0,1.5,Brooklyn
878,0,1.5,Manhattan
6170,16,1.5,Brooklyn
3045,274,1.5,Brooklyn
10,334,1.5,Queens
4725,209,1.5,Brooklyn
16,17,1.5,Queens
2625,257,1.5,Manhattan
1183,319,1.5,Manhattan
183,332,1.5,Brooklyn
1708,214,1.5,Brooklyn
578,0,1.5,Brooklyn
1728,4,1.5,Brooklyn
176,0,1.5,Brooklyn
200,21,1.5,Brooklyn
439,136,1.5,Brooklyn
1632,5,1.5,Manhattan
275,0,1.5,Brooklyn
614,0,1.5,Manhattan
4200,365,1.5,Brooklyn
888,352,1.5,Manhattan
53,0,1.5,Brooklyn
2142,354,1.5,Brooklyn
2717,141,1.5,Brooklyn
687,0,1.5,Manhattan
678,256,1.5,Manhattan
5250,365,1.5,Brooklyn
255,59,1.5,Queens
3150,173,1.5,Manhattan
4740,364,1.5,Brooklyn
1575,0,1.5,Brooklyn
1026,126,1.5,Manhattan
5943,49,1.5,Manhattan
2520,341,1.5,Queens
732,77,1.5,Brooklyn
2473,250,1.5,Brooklyn
2662,348,1.5,Brooklyn
23,365,1.5,Brooklyn
1155,362,1.5,Manhattan
1316,365,1.5,Brooklyn
6300,76,1.5,Manhattan
1659,281,1.5,Manhattan
2079,208,1.5,Manhattan
416,0,1.5,Manhattan
5489,306,1.5,Brooklyn
173,88,1.5,Staten Island
255,162,1.5,Manhattan
51,0,1.5,Brooklyn
719,101,1.5,Brooklyn
515,31,1.5,Manhattan
1875,165,1.5,Brooklyn
77,12,1.5,Manhattan
189,32,1.5,Manhattan
998,0,1.5,Manhattan
357,0,1.5,Manhattan
10,0,1.5,Manhattan
599,0,1.5,Brooklyn
1512,31,1.5,Manhattan
4620,341,1.5,Queens
635,88,1.5,Manhattan
945,352,1.5,Bronx
357,338,1.5,Brooklyn
7329,363,1.5,Brooklyn
3885,292,1.5,Manhattan
60,0,1.5,Brooklyn
326,0,1.5,Manhattan
792,83,1.5,Manhattan
7056,85,1.5,Brooklyn
7329,296,1.5,Brooklyn
7350,254,1.5,Queens
75,363,1.5,Brooklyn
7350,119,1.5,Brooklyn
563,40,1.5,Brooklyn
3780,365,1.5,Brooklyn
360,238,1.5,Manhattan
2400,131,1.5,Manhattan
416,267,1.5,Brooklyn
168,0,1.5,Manhattan
18,0,1.5,Brooklyn
207,35,1.5,Brooklyn
145,0,1.5,Brooklyn
126,0,1.5,Queens
157,324,1.5,Manhattan
2655,272,1.5,Brooklyn
1890,122,1.5,Manhattan
1575,359,1.5,Queens
178,0,1.5,Brooklyn
95,0,1.5,Brooklyn
79,0,1.5,Queens
3570,113,1.5,Manhattan
1249,0,1.5,Brooklyn
2478,38,1.5,Manhattan
814,180,1.5,Manhattan
4515,365,1.5,Bronx
960,348,1.5,Brooklyn
95,0,1.5,Manhattan
737,89,1.5,Manhattan
345,0,1.5,Manhattan
1018,286,1.5,Manhattan
51,287,1.5,Manhattan
3675,0,1.5,Manhattan
52,30,1.5,Brooklyn
323,11,1.5,Manhattan
4830,338,1.5,Manhattan
1953,0,1.5,Manhattan
388,365,1.5,Brooklyn
689,0,1.5,Brooklyn
1764,236,1.5,Manhattan
432,60,1.5,Brooklyn
199,365,1.5,Queens
6195,329,1.5,Manhattan
3923,133,1.5,Brooklyn
6300,248,1.5,Manhattan
1029,200,1.5,Manhattan
672,0,1.5,Brooklyn
4725,365,1.5,Manhattan
235,0,1.5,Manhattan
703,0,1.5,Brooklyn
773,1,1.5,Manhattan
145,318,1.5,Brooklyn
4095,46,1.5,Manhattan
1535,365,1.5,Queens
1586,63,1.5,Manhattan
1309,0,1.5,Manhattan
3102,0,1.5,Manhattan
148,0,1.5,Manhattan
928,0,1.5,Brooklyn
2142,159,1.5,Manhattan
3465,69,1.5,Manhattan
1998,263,1.5,Queens
2520,0,1.5,Brooklyn
1172,18,1.5,Manhattan
419,0,1.5,Manhattan
54,220,1.5,Brooklyn
195,89,1.5,Brooklyn
1155,297,1.5,Queens
105,0,1.5,Brooklyn
4860,48,1.5,Manhattan
4179,365,1.5,Brooklyn
92,0,1.5,Manhattan
370,0,1.5,Manhattan
1050,269,1.5,Brooklyn
995,325,1.5,Manhattan
1377,0,1.5,Manhattan
2691,0,1.5,Manhattan
130,59,1.5,Brooklyn
2625,354,1.5,Brooklyn
2112,163,1.5,Manhattan
773,0,1.5,Brooklyn
506,365,1.5,Brooklyn
2273,4,1.5,Brooklyn
1167,53,1.5,Manhattan
1848,0,1.5,Manhattan
1481,0,1.5,Brooklyn
752,0,1.5,Brooklyn
3929,239,1.5,Manhattan
11,0,1.5,Brooklyn
1820,0,1.5,Manhattan
1350,0,1.5,Manhattan
917,179,1.5,Manhattan
3990,73,1.5,Manhattan
947,60,1.5,Brooklyn
1098,88,1.5,Manhattan
20,0,1.5,Brooklyn
2151,56,1.5,Manhattan
542,136,1.5,Brooklyn
59,0,1.5,Brooklyn
2415,202,1.5,Brooklyn
3171,299,1.5,Manhattan
484,22,1.5,Brooklyn
3780,306,1.5,Brooklyn
3234,14,1.5,Brooklyn
1679,180,1.5,Brooklyn
1588,347,1.5,Manhattan
1344,348,1.5,Brooklyn
1584,226,1.5,Manhattan
2520,97,1.5,Brooklyn
1575,88,1.5,Manhattan
569,10,1.5,Manhattan
84,0,1.5,Manhattan
90,0,1.5,Manhattan
593,365,1.5,Brooklyn
2058,86,1.5,Manhattan
368,76,1.5,Brooklyn
1050,0,1.5,Brooklyn
691,25,1.5,Manhattan
3255,46,1.5,Brooklyn
1017,1,1.5,Brooklyn
707,123,1.5,Queens
68,0,1.5,Brooklyn
242,242,1.5,Queens
1958,348,1.5,Brooklyn
864,0,1.5,Manhattan
2046,1,1.5,Manhattan
3702,316,1.5,Manhattan
4095,295,1.5,Brooklyn
2777,46,1.5,Brooklyn
82,317,1.5,Brooklyn
13,0,1.5,Brooklyn
784,365,1.5,Brooklyn
3104,311,1.5,Manhattan
150,168,1.5,Brooklyn
596,359,1.5,Manhattan
1890,356,1.5,Manhattan
1992,256,1.5,Manhattan
546,0,1.5,Brooklyn
233,10,1.5,Manhattan
428,0,1.5,Brooklyn
146,307,1.5,Brooklyn
182,0,1.5,Queens
201,0,1.5,Manhattan
3465,107,1.5,Manhattan
1155,167,1.5,Manhattan
1155,150,1.5,Manhattan
189,0,1.5,Manhattan
2566,155,1.5,Manhattan
6762,0,1.5,Manhattan
79,67,1.5,Brooklyn
2674,261,1.5,Brooklyn
324,0,1.5,Brooklyn
480,1,1.5,Manhattan
420,0,1.5,Brooklyn
1766,365,1.5,Brooklyn
1140,264,1.5,Brooklyn
92,0,1.5,Brooklyn
677,0,1.5,Brooklyn
486,0,1.5,Manhattan
1422,0,1.5,Manhattan
2520,40,1.5,Manhattan
2520,74,1.5,Manhattan
128,0,1.5,Brooklyn
873,249,1.5,Queens
928,0,1.5,Brooklyn
4158,227,1.5,Brooklyn
4179,162,1.5,Manhattan
2063,133,1.5,Manhattan
1025,128,1.5,Manhattan
234,201,1.5,Manhattan
490,329,1.5,Brooklyn
864,0,1.5,Brooklyn
110,0,1.5,Brooklyn
983,50,1.5,Brooklyn
2415,0,1.5,Brooklyn
360,243,1.5,Brooklyn
778,207,1.5,Brooklyn
234,323,1.5,Brooklyn
3675,0,1.5,Queens
356,352,1.5,Manhattan
1785,0,1.5,Brooklyn
3150,83,1.5,Manhattan
347,9,1.5,Manhattan
516,56,1.5,Brooklyn
911,55,1.5,Brooklyn
1514,27,1.5,Manhattan
3780,0,1.5,Brooklyn
205,0,1.5,Manhattan
285,0,1.5,Brooklyn
110,0,1.5,Manhattan
425,0,1.5,Manhattan
186,0,1.5,Brooklyn
1680,322,1.5,Manhattan
1869,87,1.5,Queens
351,0,1.5,Manhattan
21000,365,1.5,Manhattan
1940,215,1.5,Manhattan
3465,60,1.5,Brooklyn
735,78,1.5,Brooklyn
84,87,1.5,Manhattan
2326,365,1.5,Manhattan
67,0,1.5,Queens
98,4,1.5,Staten Island
3360,0,1.5,Manhattan
79,0,1.5,Brooklyn
162,0,1.5,Manhattan
3476,263,1.5,Staten Island
180,10,1.5,Manhattan
84,365,1.5,Manhattan
2520,240,1.5,Brooklyn
1207,76,1.5,Manhattan
1894,35,1.5,Manhattan
2232,349,1.5,Brooklyn
1407,78,1.5,Manhattan
137,365,1.5,Brooklyn
281,364,1.5,Staten Island
9555,340,1.5,Manhattan
2940,252,1.5,Manhattan
1039,365,1.5,Queens
603,0,1.5,Manhattan
1939,348,1.5,Manhattan
196,0,1.5,Brooklyn
74,335,1.5,Brooklyn
818,87,1.5,Brooklyn
1200,78,1.5,Manhattan
230,0,1.5,Manhattan
1365,10,1.5,Manhattan
59,23,1.5,Manhattan
1223,107,1.5,Brooklyn
2835,342,1.5,Manhattan
38,0,1.5,Brooklyn
5250,0,1.5,Manhattan
5944,115,1.5,Manhattan
2289,218,1.5,Manhattan
2532,365,1.5,Brooklyn
378,320,1.5,Manhattan
180,79,1.5,Manhattan
153,364,1.5,Manhattan
313,365,1.5,Manhattan
57,365,1.5,Manhattan
3078,353,1.5,Manhattan
163,0,1.5,Manhattan
1987,89,1.5,Manhattan
7,0,1.5,Brooklyn
516,359,1.5,Brooklyn
438,0,1.5,Brooklyn
1659,305,1.5,Manhattan
3528,106,1.5,Manhattan
1575,155,1.5,Brooklyn
2667,322,1.5,Manhattan
719,365,1.5,Manhattan
686,42,1.5,Manhattan
397,0,1.5,Queens
1680,359,1.5,Manhattan
360,365,1.5,Brooklyn
659,53,1.5,Manhattan
2919,53,1.5,Brooklyn
1576,0,1.5,Manhattan
383,0,1.5,Manhattan
4080,3,1.5,Manhattan
42000,365,1.5,Manhattan
620,0,1.5,Manhattan
68,0,1.5,Manhattan
1053,164,1.5,Brooklyn
3182,0,1.5,Brooklyn
486,0,1.5,Manhattan
1998,290,1.5,Manhattan
255,116,1.5,Brooklyn
14,0,1.5,Manhattan
506,183,1.5,Brooklyn
2289,0,1.5,Brooklyn
538,1,1.5,Brooklyn
1147,351,1.5,Manhattan
1225,257,1.5,Brooklyn
1680,267,1.5,Brooklyn
2498,0,1.5,Brooklyn
115,364,1.5,Queens
168,364,1.5,Manhattan
482,365,1.5,Manhattan
482,365,1.5,Queens
150,0,1.5,Queens
199,364,1.5,Brooklyn
9,0,1.5,Queens
476,176,1.5,Queens
772,0,1.5,Manhattan
54,88,1.5,Queens
1451,227,1.5,Manhattan
457,164,1.5,Staten Island
1932,350,1.5,Brooklyn
1170,0,1.5,Manhattan
2600,90,1.5,Manhattan
805,0,1.5,Queens
519,53,1.5,Manhattan
2709,0,1.5,Manhattan
804,335,1.5,Manhattan
95,68,1.5,Brooklyn
3008,179,1.5,Manhattan
1337,342,1.5,Manhattan
1659,343,1.5,Queens
1631,0,1.5,Manhattan
2266,0,1.5,Brooklyn
4396,280,1.5,Brooklyn
5250,184,1.5,Brooklyn
3150,339,1.5,Brooklyn
221,0,1.5,Brooklyn
767,12,1.5,Manhattan
11550,254,1.5,Brooklyn
1260,205,1.5,Brooklyn
5445,0,1.5,Brooklyn
2205,213,1.5,Manhattan
2299,0,1.5,Brooklyn
88,225,1.5,Brooklyn
1533,1,1.5,Manhattan
135,0,1.5,Brooklyn
1332,3,1.5,Manhattan
1575,29,1.5,Manhattan
536,0,1.5,Manhattan
1785,283,1.5,Brooklyn
265,0,1.5,Brooklyn
4620,353,1.5,Brooklyn
2069,299,1.5,Brooklyn
770,365,1.5,Brooklyn
1958,304,1.5,Brooklyn
918,274,1.5,Manhattan
238,0,1.5,Manhattan
179,365,1.5,Brooklyn
2488,304,1.5,Queens
1428,301,1.5,Staten Island
525,39,1.5,Brooklyn
19,264,1.5,Brooklyn
8379,80,1.5,Manhattan
341,360,1.5,Manhattan
2058,138,1.5,Manhattan
2163,0,1.5,Brooklyn
1859,363,1.5,Manhattan
434,0,1.5,Manhattan
3442,355,1.5,Manhattan
1428,362,1.5,Staten Island
2476,209,1.5,Brooklyn
3129,266,1.5,Brooklyn
1785,64,1.5,Brooklyn
2365,302,1.5,Queens
1091,330,1.5,Queens
9,0,1.5,Brooklyn
2287,29,1.5,Manhattan
743,33,1.5,Brooklyn
819,286,1.5,Bronx
1680,87,1.5,Brooklyn
60,40,1.5,Brooklyn
188,108,1.5,Brooklyn
361,30,1.5,Brooklyn
303,364,1.5,Manhattan
129,0,1.5,Brooklyn
94,0,1.5,Manhattan
4163,365,1.5,Manhattan
441,225,1.5,Manhattan
1732,241,1.5,Manhattan
1260,0,1.5,Brooklyn
95,0,1.5,Manhattan
77,225,1.5,Brooklyn
948,0,1.5,Manhattan
1815,323,1.5,Manhattan
191,89,1.5,Manhattan
3701,351,1.5,Manhattan
3528,272,1.5,Brooklyn
125,61,1.5,Queens
1887,322,1.5,Brooklyn
4125,305,1.5,Brooklyn
1268,0,1.5,Brooklyn
389,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
783,0,1.5,Manhattan
540,319,1.5,Manhattan
1470,354,1.5,Brooklyn
104,12,1.5,Manhattan
744,10,1.5,Manhattan
548,44,1.5,Brooklyn
2058,296,1.5,Brooklyn
126,0,1.5,Manhattan
1365,352,1.5,Manhattan
3255,359,1.5,Manhattan
5229,89,1.5,Manhattan
133,0,1.5,Manhattan
1102,311,1.5,Brooklyn
1722,63,1.5,Manhattan
169,348,1.5,Staten Island
718,365,1.5,Manhattan
1140,365,1.5,Manhattan
622,256,1.5,Queens
288,365,1.5,Manhattan
4410,0,1.5,Manhattan
399,59,1.5,Manhattan
7350,0,1.5,Manhattan
831,0,1.5,Manhattan
67,87,1.5,Manhattan
2257,155,1.5,Manhattan
204,16,1.5,Manhattan
425,89,1.5,Brooklyn
2100,286,1.5,Manhattan
2264,64,1.5,Manhattan
1982,309,1.5,Manhattan
2625,274,1.5,Brooklyn
589,89,1.5,Manhattan
2520,90,1.5,Manhattan
1076,24,1.5,Manhattan
4620,75,1.5,Brooklyn
57,0,1.5,Brooklyn
2037,351,1.5,Brooklyn
3759,327,1.5,Manhattan
84,0,1.5,Queens
1035,40,1.5,Brooklyn
2499,133,1.5,Manhattan
89,0,1.5,Brooklyn
56,0,1.5,Brooklyn
248,0,1.5,Brooklyn
1677,0,1.5,Brooklyn
330,256,1.5,Manhattan
307,0,1.5,Queens
2916,13,1.5,Manhattan
3129,0,1.5,Brooklyn
1035,350,1.5,Manhattan
2205,267,1.5,Brooklyn
4200,40,1.5,Brooklyn
1140,365,1.5,Manhattan
351,365,1.5,Queens
1029,249,1.5,Bronx
91,0,1.5,Brooklyn
2616,139,1.5,Manhattan
2205,0,1.5,Brooklyn
64,0,1.5,Manhattan
535,0,1.5,Brooklyn
47,0,1.5,Brooklyn
257,220,1.5,Brooklyn
300,363,1.5,Manhattan
1548,292,1.5,Manhattan
394,358,1.5,Manhattan
323,365,1.5,Queens
943,355,1.5,Queens
1227,82,1.5,Brooklyn
918,365,1.5,Manhattan
29,0,1.5,Brooklyn
173,17,1.5,Manhattan
1722,57,1.5,Brooklyn
333,88,1.5,Brooklyn
1577,144,1.5,Brooklyn
3192,0,1.5,Brooklyn
1995,0,1.5,Manhattan
441,0,1.5,Queens
858,365,1.5,Manhattan
576,311,1.5,Brooklyn
265,0,1.5,Manhattan
126,0,1.5,Brooklyn
25,353,1.5,Manhattan
27,0,1.5,Manhattan
4893,219,1.5,Brooklyn
53,0,1.5,Manhattan
298,0,1.5,Brooklyn
5250,88,1.5,Queens
3465,160,1.5,Manhattan
569,345,1.5,Manhattan
798,318,1.5,Bronx
4200,365,1.5,Brooklyn
108,0,1.5,Brooklyn
1785,142,1.5,Manhattan
332,347,1.5,Queens
714,0,1.5,Manhattan
175,115,1.5,Manhattan
120,50,1.5,Manhattan
4620,202,1.5,Manhattan
1449,134,1.5,Queens
2799,365,1.5,Brooklyn
677,0,1.5,Brooklyn
947,363,1.5,Manhattan
1170,205,1.5,Brooklyn
374,365,1.5,Brooklyn
2688,159,1.5,Manhattan
1026,361,1.5,Manhattan
691,248,1.5,Queens
100,0,1.5,Brooklyn
291,24,1.5,Brooklyn
95,79,1.5,Manhattan
121,0,1.5,Brooklyn
3116,152,1.5,Manhattan
3990,131,1.5,Manhattan
569,181,1.5,Manhattan
1470,307,1.5,Queens
177,0,1.5,Brooklyn
3013,347,1.5,Brooklyn
1833,347,1.5,Brooklyn
3360,315,1.5,Manhattan
114,74,1.5,Brooklyn
125,3,1.5,Manhattan
115,0,1.5,Queens
1785,33,1.5,Manhattan
2100,365,1.5,Manhattan
413,0,1.5,Manhattan
2619,258,1.5,Manhattan
225,0,1.5,Manhattan
3547,347,1.5,Manhattan
281,355,1.5,Manhattan
450,134,1.5,Brooklyn
704,0,1.5,Manhattan
806,123,1.5,Manhattan
510,0,1.5,Manhattan
770,0,1.5,Manhattan
1680,0,1.5,Manhattan
765,39,1.5,Manhattan
95,0,1.5,Manhattan
4116,338,1.5,Manhattan
4725,0,1.5,Brooklyn
599,0,1.5,Manhattan
4095,69,1.5,Manhattan
798,0,1.5,Brooklyn
733,0,1.5,Manhattan
4179,90,1.5,Brooklyn
4725,0,1.5,Brooklyn
608,0,1.5,Manhattan
881,0,1.5,Manhattan
155,195,1.5,Manhattan
829,252,1.5,Brooklyn
1722,80,1.5,Manhattan
1260,0,1.5,Queens
235,0,1.5,Brooklyn
225,274,1.5,Manhattan
92,0,1.5,Brooklyn
536,6,1.5,Brooklyn
479,0,1.5,Brooklyn
581,13,1.5,Manhattan
3465,0,1.5,Brooklyn
68,0,1.5,Manhattan
2520,235,1.5,Manhattan
557,348,1.5,Manhattan
1354,0,1.5,Manhattan
306,0,1.5,Brooklyn
83,0,1.5,Brooklyn
235,269,1.5,Brooklyn
573,365,1.5,Brooklyn
1033,0,1.5,Manhattan
1785,103,1.5,Manhattan
420,0,1.5,Manhattan
84,0,1.5,Queens
9765,235,1.5,Manhattan
74,0,1.5,Brooklyn
2094,170,1.5,Manhattan
49,0,1.5,Brooklyn
424,206,1.5,Manhattan
51,0,1.5,Brooklyn
1050,0,1.5,Brooklyn
553,176,1.5,Brooklyn
1050,67,1.5,Brooklyn
3150,0,1.5,Queens
633,250,1.5,Queens
922,235,1.5,Queens
201,237,1.5,Brooklyn
114,0,1.5,Manhattan
10,365,1.5,Manhattan
284,361,1.5,Queens
2377,0,1.5,Manhattan
1995,181,1.5,Manhattan
415,0,1.5,Brooklyn
98,0,1.5,Brooklyn
272,0,1.5,Manhattan
233,364,1.5,Manhattan
732,0,1.5,Brooklyn
302,14,1.5,Manhattan
84,365,1.5,Brooklyn
653,175,1.5,Brooklyn
2510,80,1.5,Brooklyn
3465,104,1.5,Brooklyn
799,43,1.5,Manhattan
504,268,1.5,Brooklyn
3885,241,1.5,Brooklyn
2400,65,1.5,Manhattan
1426,365,1.5,Manhattan
866,72,1.5,Manhattan
15,0,1.5,Brooklyn
2835,114,1.5,Manhattan
72,0,1.5,Brooklyn
960,176,1.5,Manhattan
1269,344,1.5,Brooklyn
1238,19,1.5,Manhattan
3976,0,1.5,Manhattan
735,0,1.5,Manhattan
662,43,1.5,Manhattan
197,277,1.5,Queens
558,0,1.5,Manhattan
675,238,1.5,Manhattan
515,228,1.5,Manhattan
768,279,1.5,Manhattan
353,241,1.5,Manhattan
101,102,1.5,Brooklyn
468,253,1.5,Manhattan
382,365,1.5,Brooklyn
123,0,1.5,Manhattan
1343,365,1.5,Brooklyn
270,0,1.5,Brooklyn
181,9,1.5,Brooklyn
1188,0,1.5,Brooklyn
522,51,1.5,Brooklyn
3759,36,1.5,Manhattan
556,222,1.5,Manhattan
324,252,1.5,Manhattan
1449,66,1.5,Manhattan
166,0,1.5,Brooklyn
80,0,1.5,Brooklyn
535,163,1.5,Brooklyn
3360,77,1.5,Manhattan
243,0,1.5,Brooklyn
151,350,1.5,Staten Island
186,365,1.5,Manhattan
1071,44,1.5,Brooklyn
585,221,1.5,Manhattan
869,11,1.5,Brooklyn
788,17,1.5,Manhattan
475,329,1.5,Brooklyn
248,0,1.5,Brooklyn
1014,31,1.5,Manhattan
1659,169,1.5,Manhattan
478,0,1.5,Manhattan
2520,0,1.5,Brooklyn
68,0,1.5,Manhattan
219,0,1.5,Brooklyn
2079,127,1.5,Manhattan
30,87,1.5,Manhattan
10500,0,1.5,Brooklyn
2964,365,1.5,Queens
5880,0,1.5,Manhattan
82,0,1.5,Manhattan
2016,95,1.5,Brooklyn
331,365,1.5,Queens
630,79,1.5,Brooklyn
510,0,1.5,Brooklyn
686,0,1.5,Manhattan
1680,84,1.5,Manhattan
307,0,1.5,Brooklyn
504,365,1.5,Manhattan
6400,365,1.5,Manhattan
207,0,1.5,Brooklyn
638,0,1.5,Brooklyn
7193,365,1.5,Manhattan
543,1,1.5,Manhattan
1261,0,1.5,Manhattan
576,0,1.5,Manhattan
23,0,1.5,Manhattan
2700,279,1.5,Queens
1680,206,1.5,Manhattan
194,363,1.5,Queens
47,0,1.5,Manhattan
4296,364,1.5,Brooklyn
2730,247,1.5,Brooklyn
5250,0,1.5,Manhattan
878,77,1.5,Brooklyn
3045,292,1.5,Manhattan
169,0,1.5,Brooklyn
216,8,1.5,Brooklyn
23,0,1.5,Brooklyn
557,149,1.5,Brooklyn
6300,258,1.5,Manhattan
2751,68,1.5,Manhattan
137,0,1.5,Brooklyn
588,222,1.5,Manhattan
306,0,1.5,Brooklyn
3990,0,1.5,Manhattan
3360,233,1.5,Manhattan
169,260,1.5,Queens
691,332,1.5,Brooklyn
305,159,1.5,Queens
164,364,1.5,Manhattan
2520,115,1.5,Brooklyn
194,15,1.5,Manhattan
831,26,1.5,Brooklyn
3165,0,1.5,Brooklyn
4152,2,1.5,Manhattan
599,357,1.5,Brooklyn
3045,90,1.5,Brooklyn
1155,334,1.5,Brooklyn
2037,339,1.5,Brooklyn
1944,271,1.5,Manhattan
836,22,1.5,Brooklyn
364,0,1.5,Manhattan
1211,337,1.5,Brooklyn
924,350,1.5,Brooklyn
765,9,1.5,Manhattan
855,235,1.5,Manhattan
1639,72,1.5,Brooklyn
1995,195,1.5,Queens
651,293,1.5,Manhattan
151,0,1.5,Manhattan
420,57,1.5,Manhattan
1814,101,1.5,Manhattan
935,0,1.5,Manhattan
151,73,1.5,Brooklyn
130,235,1.5,Manhattan
1277,365,1.5,Brooklyn
3024,0,1.5,Manhattan
630,219,1.5,Bronx
828,269,1.5,Brooklyn
1181,338,1.5,Manhattan
1871,149,1.5,Manhattan
3570,281,1.5,Brooklyn
212,229,1.5,Manhattan
1504,356,1.5,Manhattan
461,363,1.5,Brooklyn
581,256,1.5,Manhattan
776,284,1.5,Brooklyn
1365,73,1.5,Brooklyn
240,0,1.5,Brooklyn
1266,87,1.5,Brooklyn
104,0,1.5,Brooklyn
33,0,1.5,Manhattan
604,4,1.5,Brooklyn
4200,0,1.5,Manhattan
473,365,1.5,Brooklyn
2831,157,1.5,Brooklyn
318,57,1.5,Brooklyn
1995,316,1.5,Brooklyn
129,0,1.5,Brooklyn
713,250,1.5,Manhattan
1174,84,1.5,Brooklyn
768,0,1.5,Brooklyn
1260,43,1.5,Brooklyn
430,0,1.5,Brooklyn
73,43,1.5,Brooklyn
116,364,1.5,Brooklyn
1427,365,1.5,Brooklyn
2222,38,1.5,Brooklyn
1566,58,1.5,Manhattan
2108,365,1.5,Brooklyn
1084,330,1.5,Queens
1617,285,1.5,Queens
4011,58,1.5,Brooklyn
135,365,1.5,Manhattan
814,87,1.5,Manhattan
1470,139,1.5,Queens
451,364,1.5,Brooklyn
153,0,1.5,Brooklyn
1029,328,1.5,Manhattan
212,0,1.5,Manhattan
2520,176,1.5,Brooklyn
46500,89,1.5,Manhattan
3675,365,1.5,Manhattan
2247,135,1.5,Brooklyn
1291,151,1.5,Brooklyn
2100,365,1.5,Manhattan
2525,101,1.5,Manhattan
1170,173,1.5,Queens
435,82,1.5,Brooklyn
5775,0,1.5,Brooklyn
1740,365,1.5,Manhattan
1622,157,1.5,Manhattan
162,0,1.5,Brooklyn
207,0,1.5,Brooklyn
1029,329,1.5,Manhattan
1029,315,1.5,Manhattan
968,358,1.5,Brooklyn
1323,109,1.5,Manhattan
481,258,1.5,Brooklyn
2205,49,1.5,Manhattan
330,6,1.5,Manhattan
63,0,1.5,Manhattan
3045,221,1.5,Manhattan
81,41,1.5,Brooklyn
3150,339,1.5,Brooklyn
114,71,1.5,Manhattan
142,44,1.5,Manhattan
2377,183,1.5,Manhattan
995,14,1.5,Brooklyn
782,207,1.5,Brooklyn
1470,0,1.5,Brooklyn
2625,147,1.5,Manhattan
61,0,1.5,Brooklyn
709,364,1.5,Brooklyn
1575,85,1.5,Manhattan
3007,349,1.5,Brooklyn
1118,8,1.5,Brooklyn
5250,41,1.5,Manhattan
744,364,1.5,Manhattan
1305,43,1.5,Manhattan
757,49,1.5,Manhattan
415,225,1.5,Manhattan
1074,212,1.5,Queens
492,232,1.5,Brooklyn
500,290,1.5,Brooklyn
4912,365,1.5,Manhattan
356,335,1.5,Manhattan
741,266,1.5,Brooklyn
885,0,1.5,Queens
599,3,1.5,Brooklyn
743,90,1.5,Manhattan
